"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"1","At least two people were killed in an explosion outside a busy shopping mall in the southern Philippines Monday.","","27","166","263","https://pbs.twimg.com/card_img/1335682985027391492/VxktqmAl?format=jpg&name=small","At least two people were killed and 23 wounded in an explosion outside a shopping mall in the southern Philippines, officials said.","https://pbs.twimg.com/card_img/1335682985027391492/VxktqmAl?format=jpg&name=small","https://t.co/ybnacfPF3o?amp=1","1"
"1","cnn.com","","27","166","263","https://pbs.twimg.com/card_img/1335682985027391492/VxktqmAl?format=jpg&name=small","At least two people were killed and 23 wounded in an explosion outside a shopping mall in the southern Philippines, officials said.","https://pbs.twimg.com/card_img/1335682985027391492/VxktqmAl?format=jpg&name=small","https://t.co/ybnacfPF3o?amp=1","1"
"1","CNN Breaking News","Dec 31, 2018","56","187","269","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","At least three people are dead and dozens are missing after an explosion rocked an apartment building in the southern Russian city of Magnitogorsk, state media reported.","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","https://t.co/kLAixdq7VR?amp=1","1"
"1","8 dead, 36 missing in Russian building blast","","56","187","269","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","At least three people are dead and dozens are missing after an explosion rocked an apartment building in the southern Russian city of Magnitogorsk, state media reported.","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","https://t.co/kLAixdq7VR?amp=1","1"
"1","At least eight people are dead and dozens missing after an explosion in an apartment building in southern Russia.","","56","187","269","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","At least three people are dead and dozens are missing after an explosion rocked an apartment building in the southern Russian city of Magnitogorsk, state media reported.","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","https://t.co/kLAixdq7VR?amp=1","1"
"1","cnn.com","","56","187","269","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","At least three people are dead and dozens are missing after an explosion rocked an apartment building in the southern Russian city of Magnitogorsk, state media reported.","https://pbs.twimg.com/card_img/1336048861526315011/6xN4FUpm?format=jpg&name=small","https://t.co/kLAixdq7VR?amp=1","1"
"1","CNN Breaking News","Dec 31, 2018","118","217","345","https://pbs.twimg.com/media/DvtboNTWkAA_EfN?format=jpg&name=small","A lion killed a college intern Sunday at a North Carolina zoological park after it escaped a locked enclosure during a routine cleaning, officials said https://cnn.it/2AndChH","","","1"
"1","CNN Breaking News","Dec 31, 2018","70","209","578","https://pbs.twimg.com/media/DvtR12CX4AAH-aY?format=jpg&name=small","A federal judge who ruled part of the Affordable Care Act unconstitutional says the law will remain in effect while it's being appealed https://cnn.it/2Soudc5","","","1"
"1","CNN Breaking News","Dec 30, 2018","594","397","796","https://pbs.twimg.com/media/Dvssk7AWsAAc-cn?format=jpg&name=small","Sen. Graham says Trump understands what's at stake in Syria and has, for now, agreed to slow his plans to withdraw all US troops from the country https://cnn.it/2GK9UUX","","","1"
"1","CNN Breaking News","Dec 30, 2018","101","305","501","https://pbs.twimg.com/media/Dvsh4UHWwAMOMq6?format=jpg&name=small","A case regarding the alleged abuse of migrant children in an Arizona shelter will be referred to the Maricopa County Attorney's Office for review and to determine whether criminal charges will be filed, sheriff's office says https://cnn.it/2GLMdeZ","","","1"
"1","CNN Breaking News","Dec 30, 2018","547","333","557","https://pbs.twimg.com/media/Dvr3AbMW0AAAG0i?format=jpg&name=small","The President has said he won't sign a bill that comes to his desk with only $1.3 billion of the $5 billion he wanted for border security, sources say https://cnn.it/2RrsF3C","","","1"
"1","CNN Breaking News","Dec 30, 2018","53","258","585","https://pbs.twimg.com/media/DvrySHYXcAMKeRU?format=jpg&name=small","California's largest utility provider could face a range of criminal offenses if it is found responsible for causing deadly wildfires, state's AG says https://cnn.it/2Rsio7m","","","1"
"1","CNN Breaking News","Dec 30, 2018","22","140","237","https://pbs.twimg.com/media/DvrcW9iXgAAOgSg?format=jpg&name=small","Disney and Verizon reach agreement to resolve a high-stakes spat over programming fees that threatened to knock ESPN, ABC and other Disney-owned channels off of Fios' TV network https://cnn.it/2RlGKQh","","","1"
"1","CNN Breaking News","Dec 30, 2018","251","155","563","https://pbs.twimg.com/media/DvrVnvNWkAALzCM?format=jpg&name=small","Sen. Lindsey Graham, the likely incoming chair of the Judiciary Committee, says he'll hold hearings on the deaths of two kids in Border Patrol custody https://cnn.it/2Rq2Ukn","","","1"
"1","CNN Breaking News","Dec 30, 2018","50","91","199","https://pbs.twimg.com/media/Dvql3AyWwAITP1n?format=jpg&name=small","A senior UK government minister warns there is a ""50-50"" chance Brexit won't happen if Prime Minister Theresa May's deal is voted down in Parliament next month https://cnn.it/2Tk982K","","","1"
"1","CNN Breaking News","Dec 30, 2018","338","181","428","https://pbs.twimg.com/media/DvqkzWvXgAAK9e-?format=jpg&name=small","In a holiday message, Russian President Vladimir Putin said Russia is ""open to dialogue"" with the US https://cnn.it/2rYrquH","","","1"
"1","CNN Breaking News","Dec 30, 2018","109","887","3.8K","https://pbs.twimg.com/media/DvqkCJjXcAA3fm6?format=jpg&name=small","California limits pet store sales of cats, dogs and rabbits to rescue or shelter animals only https://cnn.it/2EWhBpv","","","1"
"1","CNN Breaking News","Dec 30, 2018","14","56","174","https://pbs.twimg.com/media/DvqjioJWsAAIhP6?format=jpg&name=small","Congo voters head to the polls for a long-delayed presidential election https://cnn.it/2EWVTB2","","","1"
"1","CNN Breaking News","Dec 30, 2018","27","93","143","https://pbs.twimg.com/media/Dvqh8rkWsAA0LDN?format=jpg&name=small","At least 15 people were killed in election-related clashes in Bangladesh, police officials say https://cnn.it/2TgjPmP","","","1"
"1","CNN Breaking News","Dec 30, 2018","51","150","230","https://pbs.twimg.com/media/DvodNKjX4AAYsPb?format=jpg&name=small","A ""partial equipment failure"" involving a jet bridge at Baltimore/Washington International Thurgood Marshall Airport in Maryland left six people injured https://cnn.it/2Tjg3ZF","","","1"
"1","CNN Breaking News","Dec 30, 2018","32","135","346","https://pbs.twimg.com/media/Dvn7bY7W0AEbWbO?format=jpg&name=small","Moroccan authorities arrested a 14th person in connection with the beheading deaths of two Scandinavian tourists, state-run media says https://cnn.it/2SmcBxs","","","1"
"1","CNN Breaking News","Dec 29, 2018","24","84","228","https://pbs.twimg.com/media/DvlHK8UXQAEPGg0?format=jpg&name=small","Egyptian security forces killed 40 alleged terrorists in raids in the Giza and North Sinai regions, state media reported https://cnn.it/2ES2mhe","","","1"
"1","CNN Breaking News","Dec 29, 2018","86","882","809","https://pbs.twimg.com/media/DvjoYtYXcAA2rBJ?format=jpg&name=small","A 7.2 magnitude earthquake shakes the southern Philippines, the USGS says https://cnn.it/2Roz6ES","","","1"
"1","CNN Breaking News","Dec 29, 2018","72","337","675","https://pbs.twimg.com/media/DvjVKyeWwAAPUK2?format=jpg&name=small","US government files a sealed response to the Supreme Court in a mystery grand jury case related to Robert Mueller's investigation https://cnn.it/2Ro3MpA","","","1"
"1","CNN Breaking News","Dec 29, 2018","27","139","240","https://pbs.twimg.com/media/DvjR40YWsAAPBRC?format=jpg&name=small","Six people have died as a result of a severe storm system that's moving toward the Eastern US https://cnn.it/2GM76Hf","","","1"
"1","CNN Breaking News","Dec 29, 2018","261","149","423","https://pbs.twimg.com/media/DvivDynX0AAIaNX?format=jpg&name=small","House Republicans wrap up investigation into FBI's handling of the Clinton and Russia probes https://cnn.it/2GKLYB8","","","1"
"1","CNN Breaking News","Dec 28, 2018","322","384","331","https://pbs.twimg.com/media/DviJe3PW0AASu1c?format=jpg&name=small","The EPA has announced it will propose a new rule that could potentially make way for fewer restrictions on toxins https://cnn.it/2rYhMrO","","","1"
"1","CNN Breaking News","Dec 28, 2018","120","320","409","https://pbs.twimg.com/media/DviALWWXcAMf27L?format=jpg&name=small","Sears has announced an additional round of 80 store closings https://cnn.it/2BNvgLL","","","1"
"1","CNN Breaking News","Dec 28, 2018","58","191","225","https://pbs.twimg.com/media/Dvh28OYXQAAZxxF?format=jpg&name=small","Flu cases are on the rise in the US, the CDC reports https://cnn.it/2Vgdk5d","","","1"
"1","CNN Breaking News","Dec 28, 2018","62","187","328","https://pbs.twimg.com/media/Dvhzx8aW0AA2Kv5?format=jpg&name=small","Wells Fargo has agreed to pay $575 million to settle civil charges related to its fake-accounts scandals https://cnn.it/2Anl78t","","","1"
"1","CNN Breaking News","Dec 28, 2018","190","170","817","https://pbs.twimg.com/media/DvhokkfXcAASQwQ?format=jpg&name=small","A man suspected of killing a California officer has been arrested, police say https://cnn.it/2Sqyv2G","","","1"
"1","CNN Breaking News","Dec 28, 2018","25","123","177","https://pbs.twimg.com/media/DvhjTs5WkAI2clq?format=jpg&name=small","At least 2 people are dead after a roadside bomb struck a tourist bus in Egypt, officials said https://cnn.it/2GLYLTG","","","1"
"1","CNN Breaking News","Dec 28, 2018","36","157","179","https://pbs.twimg.com/media/DvhaAcGWsAIk12-?format=jpg&name=small","At least 19 people are dead as violent protests in Sudan continue for a 10th day, a government official says https://cnn.it/2RoJoVe","","","1"
"1","CNN Breaking News","Dec 28, 2018","17","61","163","https://pbs.twimg.com/media/DvhSTI9X0AEpuDD?format=jpg&name=small","Israeli author Amos Oz has died of cancer at 79, his daughter said https://cnn.it/2QXbvM4","","","1"
"1","CNN Breaking News","Dec 28, 2018","116","147","162","https://pbs.twimg.com/media/DvhR68BW0AAYuWj?format=jpg&name=small","The campaign of GOP congressional candidate Mark Harris filed an emergency petition with the North Carolina elections board to certify results of a race that has been tainted by allegations of voter fraud https://cnn.it/2LKcmdj","","","1"
"1","CNN Breaking News","Dec 28, 2018","64","168","215","https://pbs.twimg.com/media/DvhH-eAW0AUE0_M?format=jpg&name=small","A growing number of children and adolescents in the US are dying from opioid poisonings, a new study shows https://cnn.it/2Rn6HyT","","","1"
"1","CNN Breaking News","Dec 28, 2018","61","309","275","https://pbs.twimg.com/media/DvhAnb5X4AEXrcq?format=jpg&name=small","911 service in parts of the US has been disrupted by an outage at communications company CenturyLink https://cnn.it/2ViUhHg","","","1"
"1","CNN Breaking News","Dec 28, 2018","623","292","726","https://pbs.twimg.com/media/Dvg7qljX0AAbg83?format=jpg&name=small","President Trump has canceled his New Year's plans in order to remain in Washington until the partial government shutdown ends, the incoming acting chief of staff says https://cnn.it/2BJs57I","","","1"
"1","CNN Breaking News","Dec 28, 2018","255","291","466","https://pbs.twimg.com/media/DvgP3I4W0AEh_HX?format=jpg&name=small","The 8-year-old Guatemalan boy who died this week in US custody had the flu, according to officials https://cnn.it/2s0ydDY","","","1"
"1","CNN Breaking News","Dec 28, 2018","296","1.2K","2.2K","https://pbs.twimg.com/media/DveQ6HVX0AAFEUd?format=jpg&name=small","A transformer explosion at a power plant lit up the sky over New York City in shades of blue. Police say the fire is under control. https://cnn.it/2LAGXtv","","","1"
"1","CNN Breaking News","Dec 28, 2018","241","1.8K","4.9K","https://pbs.twimg.com/media/Dvd_D3mXgAAtgkR?format=jpg&name=small","Richard Overton, America's oldest World War II veteran and the oldest man in the United States, dies at the age of 112 https://cnn.it/2VdFrlB","","","1"
"1","CNN Breaking News","Dec 27, 2018","170","174","277","https://pbs.twimg.com/media/DvdDvVmWkAAVp0e?format=jpg&name=small","Government shutdown looks set to drag on to 2019 after House and Senate adjourn until next week https://cnn.it/2EPLs1Y","","","1"
"1","CNN Breaking News","Dec 27, 2018","559","572","561","https://pbs.twimg.com/media/DvcthfGWwAATuT3?format=jpg&name=small","The man suspected to have shot and killed a police officer during a traffic stop in Newman, California, was in the country illegally, authorities say https://cnn.it/2AkpwsH","","","1"
"1","CNN Breaking News","Dec 27, 2018","43","169","264","https://pbs.twimg.com/media/DvcmzeIWwAA9SJI?format=jpg&name=small","Parts of the Midwest are facing whiteout blizzard conditions, while 24 million people are under flood watches or flash flood watches in the Southeast https://cnn.it/2RcKe7N","","","1"
"1","CNN Breaking News","Dec 27, 2018","38","124","207","https://pbs.twimg.com/media/DvbfgC-WkAAxKlV?format=jpg&name=small","Clashes between protesters and police continue for a second night in Tunisia as anger grows over the death of a journalist who set himself on fire https://cnn.it/2Q9yazC","","","1"
"1","CNN Breaking News","Dec 27, 2018","29","85","136","https://pbs.twimg.com/media/Dvbd0K6WwAA_S4p?format=jpg&name=small","The United Arab Emirates will reopen its embassy in Damascus that closed in 2011 as the Syrian civil war began. An ambassador will not be posted immediately, a government source tells CNN. https://cnn.it/2AhPr4m","","","1"
"1","CNN Breaking News","Dec 27, 2018","166","246","558","https://pbs.twimg.com/media/DvaKwiNWoAE4jpK?format=jpg&name=small","Doctors question medical care given to migrant boy who died Christmas Eve https://cnn.it/2Riw0lv","","","1"
"1","CNN Breaking News","Dec 27, 2018","655","1.5K","8.1K","https://pbs.twimg.com/media/DvZFVd6WwAAvK20?format=jpg&name=small","After a referee forced a black varsity wrestler to cut his dreadlocks, a New Jersey school district decided it will not send its sports teams to any events where that referee officiates https://cnn.it/2QPS2Nc","","","1"
"1","CNN Breaking News","Dec 27, 2018","40","128","300","https://pbs.twimg.com/media/DvY2FQXWwAERKgw?format=jpg&name=small","A Royal Caribbean cruise crew member who went overboard is the subject of a search northwest of Puerto Rico, the US Coast Guard says https://cnn.it/2LBhOPr","","","1"
"1","CNN Breaking News","Dec 27, 2018","29","83","185","https://pbs.twimg.com/media/DvYkbcZXcAADkuh?format=jpg&name=small","A series of lightning strikes from a powerful storm in Dallas forced the cancellation the SERVPRO First Responder Bowl between No. 23 Boise State and Boston College https://cnn.it/2ERD7LX","","","1"
"1","CNN Breaking News","Dec 26, 2018","108","126","162","https://pbs.twimg.com/media/DvX8sn9WwAESNyS?format=jpg&name=small","The Trump administration is asking federal courts to pause several high-profile immigration-related lawsuits due to the shutdown over border wall funding https://cnn.it/2CBalgs","","","1"
"1","CNN Breaking News","Dec 26, 2018","189","200","505","https://pbs.twimg.com/media/DvX0ewGWsAAeDqQ?format=jpg&name=small","Markets staged a miraculous comeback following stocks' worst-ever Christmas Eve. The Dow posted its biggest daily point gain ever. https://cnn.it/2Q3qoHe","","","1"
"1","CNN Breaking News","Dec 26, 2018","79","387","539","https://pbs.twimg.com/media/DvXpZP8XgAALOtK?format=jpg&name=small","JCPenney's stock falls below $1 for the first time since it started trading in 1929 https://cnn.it/2LzrEkU","","","1"
"1","CNN Breaking News","Dec 26, 2018","312","195","632","https://pbs.twimg.com/media/DvXdhXvWwAQXlH5?format=jpg&name=small","President Trump's surprise holiday trip to Iraq is his first presidential visit to US troops in a combat zone https://cnn.it/2QT5wHU","","","1"
"1","CNN Breaking News","Dec 26, 2018","471","1.5K","10.4K","https://pbs.twimg.com/media/DvWSVoYWkAANHEA?format=jpg&name=small","Justice Ruth Bader Ginsburg was discharged yesterday after cancer surgery. There is no sign of remaining disease, the Supreme Court says. https://cnn.it/2EQEXNq","","","1"
"1","CNN Breaking News","Dec 26, 2018","67","137","275","","Border Patrol announces policy changes after a second Guatemalan child dies in US custody. Here's an updated link: https://cnn.it/2RfnNPc","","","1"
"1","CNN Breaking News","Dec 26, 2018","166","385","765","https://pbs.twimg.com/media/DvUi6zMX4AAeX-F?format=jpg&name=small","Border Patrol announces policy changes after a second Guatemalan child dies in US custody https://cnn.it/2GHx9iB","","","1"
"1","CNN Breaking News","Dec 26, 2018","467","596","411","https://pbs.twimg.com/media/DvUAnahX0AAukpb?format=jpg&name=small","Japan announces it will resume commercial whaling in its territorial waters and exclusive economic zone in 2019 https://cnn.it/2RjocQK","","","1"
"1","CNN Breaking News","Dec 26, 2018","42","181","297","https://pbs.twimg.com/media/DvTv8afWwAUKgXe?format=jpg&name=small","A plane crashed between two homes in Sioux Falls, South Dakota, leaving one person dead https://cnn.it/2QPu1py","","","1"
"1","CNN Breaking News","Dec 26, 2018","284","446","585","https://pbs.twimg.com/media/DvTZYrMXcAAtT-2?format=jpg&name=small","The partial government shutdown will cut staffing at the federal agency that oversees food stamps by 95% https://cnn.it/2Aglfql","","","1"
"1","CNN Breaking News","Dec 25, 2018","261","271","286","https://pbs.twimg.com/media/DvSQrC0XcAAbQCw?format=jpg&name=small","ISIS claims responsibility for a deadly car bomb in northwestern Iraq that killed three and wounded 13 https://cnn.it/2GCeIfa","","","1"
"1","CNN Breaking News","Dec 25, 2018","433","1.1K","948","https://pbs.twimg.com/media/DvSJfj8WwAMoeYq?format=jpg&name=small","An 8-year-old Guatemalan boy died in the custody of US Customs and Border Protection on Christmas Day, the agency said Tuesday https://cnn.it/2BErUug","","","1"
"1","CNN Breaking News","Dec 25, 2018","29","121","232","https://pbs.twimg.com/media/DvQl43TWwAASOty?format=jpg&name=small","Five people have been killed after a hijacked bus drove into pedestrians in China https://cnn.it/2LB5LBF","","","1"
"1","CNN Breaking News","Dec 25, 2018","157","470","2K","https://pbs.twimg.com/media/DvPVodPXgAAIB_v?format=jpg&name=small","Iraq passes a law to mark Christmas Day as an official holiday, a government statement says https://cnn.it/2SjzEsV","","","1"
"1","CNN Breaking News","Dec 25, 2018","188","291","1.1K","https://pbs.twimg.com/media/DvPF6aHWoAEBNBc?format=jpg&name=small","Outgoing California Gov. Jerry Brown, in one of his last acts as governor, pardons 143 felons and issues 131 commutations Monday https://cnn.it/2SkuEUG","","","1"
"1","CNN Breaking News","Dec 25, 2018","178","658","1K","","Martha Erika Alonso, governor of the Mexican state of Puebla and her husband Rafael Moreno Valle were killed in a helicopter crash in central Mexico, official says https://cnn.it/2AdOLwO","","","1"
"1","CNN Breaking News","Dec 25, 2018","165","217","583","https://pbs.twimg.com/media/DvOT7MLXQAA93-w?format=jpg&name=small","President Trump signs bill naming post office for Army Capt. Humayun Khan, the slain soldier whose family Trump feuded with during the 2016 campaign https://cnn.it/2AguLtE","","","1"
"1","CNN Breaking News","Dec 24, 2018","203","350","864","https://pbs.twimg.com/media/DvNzRk0WoAAYtaJ?format=jpg&name=small","A US judge orders North Korea to pay $500 million to the family of Otto Warmbier, a 22-year-old American who died after being imprisoned in North Korea. The ruling doesn't guarantee the family will receive any money. https://cnn.it/2AhFqnL","","","1"
"1","CNN Breaking News","Dec 24, 2018","149","109","238","https://pbs.twimg.com/media/DvNZb-8X0AAiaY3?format=jpg&name=small","President Trump denies CNN report that he ""lashed out"" at acting AG Matthew Whitaker over revelations involving Trump's ex-lawyer Michael Cohen https://cnn.it/2QLnIDk","","","1"
"1","CNN Breaking News","Dec 24, 2018","302","425","681","https://pbs.twimg.com/media/DvMIcYJW0AEhHyg?format=jpg&name=small","Stocks fall after Steven Mnuchin's odd statement fails to calm markets https://cnn.it/2EJYdMx","","","1"
"1","CNN Breaking News","Dec 23, 2018","67","225","563","https://pbs.twimg.com/media/DvGnkBcWsAEWOkM?format=jpg&name=small","Nine more people have been arrested for their alleged connection with the deaths of two tourists in Morocco, a state-owned news agency reports https://cnn.it/2AbTmQm","","","1"
"1","CNN Breaking News","Dec 23, 2018","20","94","207","https://pbs.twimg.com/media/DvGXzKuX0AAaIKB?format=jpg&name=small","Two people arrested over the disruption of flights at Gatwick Airport through the illegal use of drones have been released without charge, police say https://cnn.it/2EFuF1y","","","1"
"1","CNN Breaking News","Dec 23, 2018","69","693","573","https://pbs.twimg.com/media/DvGU1jjW0AQqO-c?format=jpg&name=small","Death toll from tsunami in Indonesia rises to at least 222, with hundreds more injured and missing https://cnn.it/2BBNHCJ","","","1"
"1","CNN Breaking News","Dec 23, 2018","62","992","859","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","A tsunami that hit Pandeglang, Serang and South Lampung, Indonesia, killed at least 168 people and injured at least 745, the head of public relations at Indonesia's National Disaster Mitigation Agency says","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","https://t.co/hBJjdm5kUs?amp=1","1"
"1","Tsunami in Indonesia kills at least 222 without warning","","62","992","859","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","A tsunami that hit Pandeglang, Serang and South Lampung, Indonesia, killed at least 168 people and injured at least 745, the head of public relations at Indonesia's National Disaster Mitigation Agency says","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","https://t.co/hBJjdm5kUs?amp=1","1"
"1","A tsunami that hit Pandeglang, Serang and South Lampung, Indonesia, Saturday night, killed at least 222 people and injured at least 700.","","62","992","859","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","A tsunami that hit Pandeglang, Serang and South Lampung, Indonesia, killed at least 168 people and injured at least 745, the head of public relations at Indonesia's National Disaster Mitigation Agency says","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","https://t.co/hBJjdm5kUs?amp=1","1"
"1","cnn.com","","62","992","859","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","A tsunami that hit Pandeglang, Serang and South Lampung, Indonesia, killed at least 168 people and injured at least 745, the head of public relations at Indonesia's National Disaster Mitigation Agency says","https://pbs.twimg.com/card_img/1336703289019260928/8VNmcBsj?format=jpg&name=small","https://t.co/hBJjdm5kUs?amp=1","1"
"1","CNN Breaking News","Dec 23, 2018","161","385","518","https://pbs.twimg.com/media/DvERkIlWkAAmnap?format=jpg&name=small","An unnamed, foreign government-owned company wants the Supreme Court to pause a subpoena it received related to Robert Mueller's probe https://cnn.it/2EMYXk3","","","1"
"1","CNN Breaking News","Dec 23, 2018","64","719","413","https://pbs.twimg.com/media/DvD4LJZWoAAU6sO?format=jpg&name=small","At least 20 people are dead and 165 injured after a tsunami hit coastal areas in Indonesia, an official says https://cnn.it/2GD65Bf","","","1"
"1","CNN Breaking News","Dec 22, 2018","889","332","698","https://pbs.twimg.com/media/DvDh9hSWkAEgkZZ?format=jpg&name=small","President Trump will remain in Washington D.C. over Christmas because of the partial government shutdown, White House press secretary Sarah Sanders says https://cnn.it/2T5Dfui","","","1"
"1","CNN Breaking News","Dec 22, 2018","23","200","553","https://pbs.twimg.com/media/DvDPzcbWkAE9KH8?format=jpg&name=small","Japanese Emperor Akihito gives his final annual birthday statement before he abdicates the throne in April https://cnn.it/2T4eKh9","","","1"
"1","CNN Breaking News","Dec 22, 2018","130","227","1.8K","https://pbs.twimg.com/media/DvDOjlaW0AAvNdp?format=jpg&name=small","Demi Lovato shares a health update with fans: ""I am sober and grateful to be alive"" https://cnn.it/2EJuwuR","","","1"
"1","CNN Breaking News","Dec 22, 2018","187","205","303","https://pbs.twimg.com/media/DvDEBICWsAMSg6P?format=jpg&name=small","The Senate has adjourned for the day with the next session not until Thursday, leaving little expectation of a deal to end the partial government shutdown before Christmas https://cnn.it/2rRuoRK","","","1"
"1","CNN Breaking News","Dec 22, 2018","247","719","1.1K","https://pbs.twimg.com/media/DvCWgAvWsAEq5II?format=jpg&name=small","Brett McGurk, the US envoy for the global coalition to counter ISIS, has resigned because of Trump's decision to pull forces out of Syria, official says https://cnn.it/2BBUEnp","","","1"
"1","CNN Breaking News","Dec 22, 2018","80","137","196","https://pbs.twimg.com/media/DvCNYd4XQAAMSgJ?format=jpg&name=small","The man responsible for a fatal Christmas market attack in Strasbourg pledged allegiance to ISIS, a source with knowledge of the investigation says https://cnn.it/2T3uOQo","","","1"
"1","CNN Breaking News","Dec 22, 2018","35","113","192","https://pbs.twimg.com/media/DvCBX1jX4AAAjGR?format=jpg&name=small","A 10th person has died in connection with the ""yellow vest"" protests in France as they enter their sixth consecutive weekend https://cnn.it/2CtfrLs","","","1"
"1","CNN Breaking News","Dec 22, 2018","26","117","427","https://pbs.twimg.com/media/DvB70gyXQAEmWcM?format=jpg&name=small","A man and a woman have been arrested in the Gatwick airport drone incidents, police said https://cnn.it/2EFHkSg","","","1"
"1","CNN Breaking News","Dec 22, 2018","23","86","164","https://pbs.twimg.com/media/DvB5672WoAI5y31?format=jpg&name=small","At least 15 people were killed in a double car bomb attack in Somalia's capital, official says https://cnn.it/2ReYwVo","","","1"
"1","CNN Breaking News","Dec 21, 2018","190","658","1.9K","https://pbs.twimg.com/media/Du93OWVWsAU2H2_?format=jpg&name=small","Supreme Court upholds block on President Trump's asylum ban in 5-4 ruling after Chief Justice John Roberts sides with liberals https://cnn.it/2Gz5X5B","","","1"
"1","CNN Breaking News","Dec 21, 2018","632","252","402","https://pbs.twimg.com/media/Du9jauaX4AEAg_S?format=jpg&name=small","President Trump says a partial government shutdown is looking likely. In a reversal from his position a week ago, he now says, ""It's really the Democrat shutdown."" https://cnn.it/2GMEkGv","","","1"
