"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Text","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Dec 31, 2013","25","279","73","Death toll from Russia's Volgograd attacks rises to 34 http://cnn.it/1giWDfd","","","","1"
"1","CNN Breaking News","Dec 31, 2013","1","6","5","@woley
Here's the correct link: http://cnn.it/1ak8xR4 Sorry about that, Nicole.","","","","1"
"1","CNN Breaking News","Dec 31, 2013","2","8","6","@raissapuno
Here is the correct link http://cnn.it/1ak8xR4. Sorry, Raissa. There really is a human behind this account.","","","","1"
"1","CNN Breaking News","Dec 31, 2013","2","4","3","@WordsOfSarah
Here's the correct one: http://cnn.it/1ak8xR4 Sorry, Sarah.","","","","1"
"1","CNN Breaking News","Dec 31, 2013","58","200","211","Arizona mother accused of poisoning children on Christmas. This is the correct link. http://cnn.it/1ak8xR4","","","","1"
"1","CNN Breaking News","Dec 31, 2013","121","286","97","Arizona mother accused of poisoning children on Christmas. http://cnn.it/1k27krh","","","","1"
"1","CNN Breaking News","Dec 31, 2013","32","286","91","Israel releases 26 Palestinian prisoners in a step aimed at resuming the diplomatic process. More on http://CNN.com.","","","","1"
"1","CNN Breaking News","Dec 31, 2013","44","154","67","Judge extends TRO for Jahi McMath, meaning hospital can't disconnect her from life support until Jan. 7. http://cnn.it/1ciFQDS","","","","1"
"1","CNN Breaking News","Dec 30, 2013","31","202","92","Bad weather forces 2nd icebreaker trying to reach ship stuck in Antarctic ice to suspend rescue effort http://cnn.it/19A2xGJ","","","","1"
"1","CNN Breaking News","Dec 30, 2013","35","536","109","At least 10 killed in trolleybus explosion Monday morning in Volgograd, Russia. Explosion comes day after suicide bombing at train station","","","","1"
"1","CNN Breaking News","Dec 30, 2013","106","199","228","Man missing after jumping from cruise ship. http://cnn.it/1cABXhY","","","","1"
"1","CNN Breaking News","Dec 29, 2013","25","181","106","Suspected cop killer and bank robber Identified after being shot to death. http://cnn.it/1cfr9ok","","","","1"
"1","CNN Breaking News","Dec 29, 2013","236","1.8K","344","Michael Schumacher in critical condition after skiing accident.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Michael Schumacher in critical condition after skiing accident","","236","1.8K","344","Michael Schumacher in critical condition after skiing accident.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Retired Formula One driver Michael Schumacher is in critical condition after a skiing accident in the French Alps Sunday.","","236","1.8K","344","Michael Schumacher in critical condition after skiing accident.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","cnn.com","","236","1.8K","344","Michael Schumacher in critical condition after skiing accident.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","CNN Breaking News","Dec 29, 2013","69","397","225","Some minimum wage workers will soon see higher paychecks.","","","","1"
"1","Minimum wage to rise in 13 states on Jan. 1","","69","397","225","Some minimum wage workers will soon see higher paychecks.","","","","1"
"1","Most increases amount to less than 15 cents per hour, but workers in New Jersey, Connecticut, New York and Rhode Island will see a bigger bump.","","69","397","225","Some minimum wage workers will soon see higher paychecks.","","","","1"
"1","money.cnn.com","","69","397","225","Some minimum wage workers will soon see higher paychecks.","","","","1"
"1","CNN Breaking News","Dec 29, 2013","83","817","139","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Michael Schumacher in critical condition after skiing accident","","83","817","139","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Retired Formula One driver Michael Schumacher is in critical condition after a skiing accident in the French Alps Sunday.","","83","817","139","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","cnn.com","","83","817","139","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","CNN Breaking News","Dec 29, 2013","95","328","155","More than 1.1 million people enrolled in Obamacare between October 1 and December 24, government says. http://cnn.it/1dhIpuk","","","","1"
"1","CNN Breaking News","Dec 29, 2013","42","427","134","Report: 18 die as second bomb attack in 2 months strikes Russian city. http://cnn.it/JmtnbG","","","","1"
"1","CNN Breaking News","Dec 29, 2013","53","294","162","Report by The New York Times casts doubt on al Qaeda involvement in Benghazi. http://cnn.it/1bvjqPB","","","","1"
"1","CNN Breaking News","Dec 29, 2013","35","212","77","Chinese icebreaker that got stuck in ice while coming to the aid of a research ship has turned back. http://cnn.it/1cekO9i","","","","1"
"1","CNN Breaking News","Dec 29, 2013","69","593","276","In a message to Pope Francis, Syrian President al-Assad says he's ready for peace talks. http://cnn.it/1dKpB4Z","","","","1"
"1","CNN Breaking News","Dec 29, 2013","48","283","105","500 Chinese lawmakers reportedly forced to quit over election fraud. http://cnn.it/1eMxyvK","","","","1"
"1","CNN Breaking News","Dec 29, 2013","153","782","531","Landscaper rakes in $1 million after finding lottery ticket in pile of leaves. http://cnn.it/JlwlgG","","","","1"
"1","CNN Breaking News","Dec 28, 2013","70","466","165","Manhunt on for bank robbery suspect who killed one cop and wounded another. http://cnn.it/KcBFTC","https://pbs.twimg.com/media/BcnEvZ0CAAAwVUy?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 28, 2013","36","277","130","Israel says it will release 26 Palestinian prisoners over next two days. http://cnn.it/18QAW5Y","","","","1"
"1","CNN Breaking News","Dec 28, 2013","54","241","115","Secretary of State John Kerry will travel to Middle East next week for peace talks, State Department official says. http://cnn.it/1h4mQkm","","","","1"
"1","CNN Breaking News","Dec 28, 2013","23","449","96","5.8-magnitude earthquake hits off coast of Turkey, U.S. Geological Survey reports. http://cnn.it/KbLZMr","","","","1"
"1","CNN Breaking News","Dec 28, 2013","16","100","65","Airstrike in Syrian city of Aleppo kills at least 20, Syrian opposition group says. http://cnn.it/1dKpB4Z","","","","1"
"1","CNN Breaking News","Dec 28, 2013","22","161","124","4 U.S. military personnel held in Libya were released, says Pentagon official. http://cnn.it/1h2YJT2","","","","1"
"1","CNN Breaking News","Dec 28, 2013","20","168","65","4 U.S. military personnel detained in Libya, senior Pentagon official says. http://cnn.it/1h2YJT2","","","","1"
"1","CNN Breaking News","Dec 28, 2013","195","1K","884","Gambler gives Vegas cabbie $10k for returning $300K left in backseat. #ItPaysToBeHonest http://cnn.it/1egCFzv","","","","1"
"1","CNN Breaking News","Dec 28, 2013","50","243","117","Family seeks to move girl, brain-dead since tonsillectomy, to another facility. http://cnn.it/JhBUNa","","","","1"
"1","CNN Breaking News","Dec 27, 2013","19","157","59","72 peacekeepers arrive in South Sudan capital, United Nations says. http://cnn.it/1ddm8hj","","","","1"
"1","CNN Breaking News","Dec 27, 2013","134","299","186","A&E will also show public service ads ""promoting unity, tolerance and acceptance."" #DuckDynasty http://cnn.it/1adEAlA","","","","1"
"1","CNN Breaking News","Dec 27, 2013","247","1K","633","A&E says it will resume filming ""Duck Dynasty"" with ""entire Robertson family.” http://cnn.com","","","","1"
"1","CNN Breaking News","Dec 27, 2013","16","283","186","Newtown school shooting final report is released. http://cnn.it/1cWX8Hv","","","","1"
"1","CNN Breaking News","Dec 27, 2013","7","124","45","Dow's run of 7 straight gains and S&P's 5-session winning streak end with modest losses. http://cnnmon.ie/1dnm8cx","","","","1"
"1","CNN Breaking News","Dec 27, 2013","107","666","326","This is awkward. Chinese icebreaker gets stuck en route to stranded ship near Antarctica. http://cnn.it/1cWJN1P","","","","1"
"1","CNN Breaking News","Dec 27, 2013","23","195","72","Backers of Egypt's Muslim Brotherhood battle police; 3 dead, many hurt. http://cnn.it/Jx0Csy","","","","1"
"1","CNN Breaking News","Dec 27, 2013","12","85","53","South Sudan's neighbors threaten to step in to end fighting http://cnn.it/1ddm8hj","","","","1"
"1","CNN Breaking News","Dec 27, 2013","65","164","71","NSA gets win in court over bulk data collection. http://cnn.it/19ntwC9","","","","1"
"1","CNN Breaking News","Dec 27, 2013","25","288","108","Death toll in Beirut car bombing now at 6, state news says. More than 70 hurt. http://cnn.it/1hIVTjR","","","","1"
"1","CNN Breaking News","Dec 27, 2013","8","122","45","ISAF: Suicide attack kills 3 coalition troops in Kabul on Friday. http://cnn.it/19PAiV5","","","","1"
"1","CNN Breaking News","Dec 27, 2013","6","286","54","A car bomb exploded in downtown #Beirut Friday, according to the official Lebanese news agency, NAA. No details yet on injured or dead.","","","","1"
"1","CNN Breaking News","Dec 27, 2013","21","299","119","A Japanese governor has approved a measure to allow for the relocation of a controversial U.S. military base on Okinawa.","","","","1"
"1","CNN Breaking News","Dec 27, 2013","69","342","191","First U.S. priest imprisoned for covering up abuse has his conviction overturned. http://cnn.it/1g5nlHT","","","","1"
"1","CNN Breaking News","Dec 27, 2013","6","286","54","A car bomb exploded in downtown #Beirut Friday, according to the official Lebanese news agency, NAA. No details yet on injured or dead.","","","","1"
"1","CNN Breaking News","Dec 27, 2013","21","299","119","A Japanese governor has approved a measure to allow for the relocation of a controversial U.S. military base on Okinawa.","","","","1"
"1","CNN Breaking News","Dec 27, 2013","69","342","191","First U.S. priest imprisoned for covering up abuse has his conviction overturned. http://cnn.it/1g5nlHT","","","","1"
"1","CNN Breaking News","Dec 27, 2013","145","558","321","Carnivorous fish hurt 70 people at a beach on the Parana River in Argentina. http://cnn.it/K8LVgz","","","","1"
"1","CNN Breaking News","Dec 27, 2013","30","150","104","Native Americans sue 'Out of the Furnace' filmmakers. http://cnn.it/18NxIAb","","","","1"
"1","CNN Breaking News","Dec 27, 2013","163","728","353","Man dressed as a woman gets past airport's $100 million security system. http://cnn.it/1dGg52M","","","","1"
"1","CNN Breaking News","Dec 26, 2013","67","283","101","Utah will appeal ruling allowing same-sex marriage to U.S. Supreme Court. http://cnn.it/19koMgN","","","","1"
"1","CNN Breaking News","Dec 26, 2013","121","342","117","U.S. sending missiles, drones to help Iraq fight al Qaeda. http://cnn.it/1edVW4K","","","","1"
"1","CNN Breaking News","Dec 26, 2013","24","208","123","Dow hits 50th record-high close of 2013; S&P closes at record high; Nasdaq at 13-year high. http://cnnmon.ie/1dnm8cx","","","","1"
"1","CNN Breaking News","Dec 26, 2013","64","615","162","Jeffrey Ian Pollack, ""Fresh Prince of Bel-Air"" producer, dead at 54. http://cnn.it/1eGN38u","","","","1"
"1","CNN Breaking News","Dec 26, 2013","25","258","72","Man accused of killing TSA agent at LAX airport pleads not guilty to 11 federal charges. http://cnn.it/K8daaR","","","","1"
"1","CNN Breaking News","Dec 26, 2013","64","307","188","Feds charge Texas man with hate crime over alleged ""knockout"" assault. http://cnn.it/19rgWYm","","","","1"
"1","CNN Breaking News","Dec 26, 2013","86","257","162","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","","","","1"
"1","CNNPolitics - Political News, Analysis and Opinion","","86","257","162","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","","","","1"
"1","Politics at CNN has news, opinion and analysis of American and global politics Find news and video about elections, the White House, the U.N and much more.","","86","257","162","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","","","","1"
"1","cnn.com","","86","257","162","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","","","","1"
"1","CNN Breaking News","Dec 26, 2013","101","556","312","CNN/ORC Poll: Two-thirds say the current #Congress is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","","","","1"
"1","CNNPolitics - Political News, Analysis and Opinion","","101","556","312","CNN/ORC Poll: Two-thirds say the current #Congress is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","","","","1"
"1","Politics at CNN has news, opinion and analysis of American and global politics Find news and video about elections, the White House, the U.N and much more.","","101","556","312","CNN/ORC Poll: Two-thirds say the current #Congress is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","","","","1"
"1","cnn.com","","101","556","312","CNN/ORC Poll: Two-thirds say the current #Congress is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","","","","1"
"1","CNN Breaking News","Dec 26, 2013","36","380","154","A prominent Ukrainian activist and journalist was beaten on Christmas by a group of men who dragged her from her car http://cnn.it/1g2W6xH","","","","1"
"1","CNN Breaking News","Dec 26, 2013","35","224","141","Wife of blogger Raif Badawi clarifies that judge in Saudi Arabia recommends Badawi face apostasy charge. http://cnn.it/19MRnyX","","","","1"
"1","CNN Breaking News","Dec 26, 2013","70","504","157","Saudi Arabian blogger imprisoned under cybercrime law gets death penalty, says wife. http://cnn.it/19MRnyX","","","","1"
"1","CNN Breaking News","Dec 25, 2013","52","303","132","Iran media: Lawmakers draft bill to enrich uranium up to 60% if new sanctions are imposed. http://cnn.it/1cpp8qJ","","","","1"
"1","CNN Breaking News","Dec 25, 2013","52","281","143","Egypt's interim Cabinet labels Muslim Brotherhood a terrorist group. http://cnn.it/19hXsTz","","","","1"
"1","CNN Breaking News","Dec 25, 2013","143","617","338","Las Vegas cabbie finds $300,000 in backseat, returns it to poker player. http://cnn.it/1g1RTu1","","","","1"
"1","CNN Breaking News","Dec 25, 2013","35","333","197","McDonald's takes down employee website that came out against fast-food burgers. http://cnn.it/19pxnV6","","","","1"
"1","CNN Breaking News","Dec 25, 2013","26","255","90","Tens of thousands in U.S., Canada without power days after ice storm. http://cnn.it/1ihSqeF","","","","1"
"1","CNN Breaking News","Dec 25, 2013","37","279","107","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","","","","1"
"1","17 migrants die when their boat capsizes at Turks and Caicos","","37","279","107","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","","","","1"
"1","At least 17 people died and about 55 others were rescued after a boat capsizes near the Turks and Caicos Islands. 33 of rescued will be repatriated to Haiti.","","37","279","107","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","","","","1"
"1","cnn.com","","37","279","107","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","","","","1"
"1","CNN Breaking News","Dec 25, 2013","132","655","308","Laney Brown, 8-year-old girl whose wish inspired mass Christmas carol celebration, dies. http://cnn.it/1jIDsAa","","","","1"
"1","CNN Breaking News","Dec 25, 2013","21","256","105","Third Turkish Cabinet minister resigns in wake of anti-corruption sting. http://cnn.it/1eEiqQV","","","","1"
"1","CNN Breaking News","Dec 25, 2013","22","232","71","U.S. Embassy in Kabul attacked; no injuries, embassy says. http://cnn.it/1hEaJrV","","","","1"
"1","CNN Breaking News","Dec 25, 2013","36","170","63","18 dead in Baghdad car bombs outside church, at outdoor market, police say. http://cnn.it/1g0BMNy","","","","1"
"1","CNN Breaking News","Dec 25, 2013","6","249","44","Two ministers in government of Turkish Prime Minister Recep Tayyip Erdogan resign in light of anti-corruption sting","","","","1"
"1","CNN Breaking News","Dec 25, 2013","230","1.3K","615","On Christmas Eve, a volunteer firefighter rushes to site of car crash only to find his own daughter dying in wreckage http://cnn.it/K2lKHx","","","","1"
"1","CNN Breaking News","Dec 25, 2013","91","187","95","Ex-New York Gov. Eliot Spitzer, wife are splitting up http://cnn.it/19LqtHL","","","","1"
"1","CNN Breaking News","Dec 25, 2013","86","428","257","Kanye West sued by former child star singer over use of song. http://cnn.it/1bpgLHd","","","","1"
"1","CNN Breaking News","Dec 25, 2013","13","159","136","Strangers from India to Jamaica spreading man's ashes after mom's plea on Facebook. http://cnn.it/1c5MvRx","","","","1"
"1","CNN Breaking News","Dec 25, 2013","80","778","525","Colorado issues first retail marijuana licenses. http://cnn.it/1jGsbjL","","","","1"
"1","CNN Breaking News","Dec 24, 2013","29","374","251","Pope Francis celebrates first Midnight Mass. Watch now on CNN. http://cnn.it/1956TId","","","","1"
"1","CNN Breaking News","Dec 24, 2013","47","150","91","'Bang' of display case hitting the floor spooks shoppers, locks down mall. http://cnn.it/1fFrIsr","","","","1"
"1","CNN Breaking News","Dec 24, 2013","83","282","188","Judge says tonsillectomy patient, 13, is brain dead and that life support can end. http://cnn.it/K10amP","","","","1"
"1","CNN Breaking News","Dec 24, 2013","24","372","188","But a man dressed as the Grinch continues the toy giveaway. ""And his heart grew 3 sizes that day."" http://cnn.it/1cmCljX","","","","1"
"1","CNN Breaking News","Dec 24, 2013","84","458","171","Man dressed as Santa delivering gifts shot with a pellet gun ... http://cnn.it/1cmCljX","","","","1"
"1","CNN Breaking News","Dec 24, 2013","50","936","668","Pope at Christmas Eve Mass: ""Do not be afraid,"" God has given us ""a light in our darkness."" http://cnn.it/1eD24Ik","","","","1"
"1","CNN Breaking News","Dec 24, 2013","218","1.2K","325","Three 6 Mafia rapper Lord Infamous dies at age 40. http://cnn.it/1a6BWOB","","","","1"
"1","CNN Breaking News","Dec 24, 2013","43","290","102","Security Council OKs 5,500 more troops, 400 police officers for South Sudan. http://cnn.it/19exVuc","","","","1"
"1","CNN Breaking News","Dec 24, 2013","18","166","117","New ammonia pump in place, astronauts return to International Space Station. http://cnn.it/1c3X7UD","","","","1"
"1","CNN Breaking News","Dec 24, 2013","23","116","122","FBI says it nabbed suspect in robberies of 20 East Coast banks. http://cnn.it/1ifPrDD","","","","1"
"1","CNN Breaking News","Dec 24, 2013","91","383","125","4-year-old girl killed by Israeli airstrike in Gaza, Hamas sources say. http://cnn.it/1ld4DP6","","","","1"
"1","CNN Breaking News","Dec 24, 2013","14","111","76","Abuses growing in South Sudan conflict, U.N. says. http://cnn.it/1c3mTrX","","","","1"
"1","CNN Breaking News","Dec 24, 2013","27","106","59","Gaza sniper kills Israeli near border, Israeli military says. http://cnn.it/1c3fh8P","","","","1"
"1","CNN Breaking News","Dec 24, 2013","11","138","94","Spacewalk to repair part of International Space Station's cooling system begins. http://cnn.it/1jEeSAq","","","","1"
"1","CNN Breaking News","Dec 24, 2013","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","CNN Poll: Pope's approval rating sky-high","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","By Daniel Burke, CNN Belief Blog Co-Editor [twitter-follow screen_name='BurkeCNN'] (CNN) -- As Pope Francis prepares to celebrate his first Christmas at the Vatican, Americans' opinions of the...","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","religion.blogs.cnn.com","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","CNN Breaking News","Dec 24, 2013","8","55","30","Iraqi defense minister unhurt as convoy hits roadside bomb http://cnn.it/1jE5gWj","","","","1"
"1","CNN Breaking News","Dec 24, 2013","35","205","150","In new interview, #EdwardSnowden declares victory in battle with #NSA http://cnn.it/JYwhU3","","","","1"
"1","CNN Breaking News","Dec 24, 2013","15","175","108","Pharmacy at center of last year's big meningitis outbreak agrees to create $100 million fund to compensate victims. http://cnn.it/1e7yAh8","","","","1"
"1","CNN Breaking News","Dec 24, 2013","50","936","668","Pope at Christmas Eve Mass: ""Do not be afraid,"" God has given us ""a light in our darkness."" http://cnn.it/1eD24Ik","","","","1"
"1","CNN Breaking News","Dec 24, 2013","218","1.2K","325","Three 6 Mafia rapper Lord Infamous dies at age 40. http://cnn.it/1a6BWOB","","","","1"
"1","CNN Breaking News","Dec 24, 2013","43","290","102","Security Council OKs 5,500 more troops, 400 police officers for South Sudan. http://cnn.it/19exVuc","","","","1"
"1","CNN Breaking News","Dec 24, 2013","18","166","117","New ammonia pump in place, astronauts return to International Space Station. http://cnn.it/1c3X7UD","","","","1"
"1","CNN Breaking News","Dec 24, 2013","23","116","122","FBI says it nabbed suspect in robberies of 20 East Coast banks. http://cnn.it/1ifPrDD","","","","1"
"1","CNN Breaking News","Dec 24, 2013","91","383","125","4-year-old girl killed by Israeli airstrike in Gaza, Hamas sources say. http://cnn.it/1ld4DP6","","","","1"
"1","CNN Breaking News","Dec 24, 2013","14","111","76","Abuses growing in South Sudan conflict, U.N. says. http://cnn.it/1c3mTrX","","","","1"
"1","CNN Breaking News","Dec 24, 2013","27","106","59","Gaza sniper kills Israeli near border, Israeli military says. http://cnn.it/1c3fh8P","","","","1"
"1","CNN Breaking News","Dec 24, 2013","11","138","94","Spacewalk to repair part of International Space Station's cooling system begins. http://cnn.it/1jEeSAq","","","","1"
"1","CNN Breaking News","Dec 24, 2013","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","CNN Poll: Pope's approval rating sky-high","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","By Daniel Burke, CNN Belief Blog Co-Editor [twitter-follow screen_name='BurkeCNN'] (CNN) -- As Pope Francis prepares to celebrate his first Christmas at the Vatican, Americans' opinions of the...","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","religion.blogs.cnn.com","","71","338","312","CNN Poll: Pope's approval ratings are sky-high","","","","1"
"1","CNN Breaking News","Dec 24, 2013","8","55","30","Iraqi defense minister unhurt as convoy hits roadside bomb http://cnn.it/1jE5gWj","","","","1"
"1","CNN Breaking News","Dec 24, 2013","35","205","150","In new interview, #EdwardSnowden declares victory in battle with #NSA http://cnn.it/JYwhU3","","","","1"
"1","CNN Breaking News","Dec 24, 2013","15","175","108","Pharmacy at center of last year's big meningitis outbreak agrees to create $100 million fund to compensate victims. http://cnn.it/1e7yAh8","","","","1"
"1","CNN Breaking News","Dec 24, 2013","25","279","73","Egyptian media: Two blasts at government building kill at least 14, injure 130. http://cnn.it/19mBAsE","","","","1"
"1","CNN Breaking News","Dec 23, 2013","59","223","64","White House condemns ""indiscriminate"" bombing of civilians by Syrian government forces. http://cnn.it/1fCmUE0","","","","1"
"1","CNN Breaking News","Dec 23, 2013","9","121","38","Egypt state-run media: Witnesses hear loud explosion at government building in Mansoura. http://cnn.it/19mBAsE","","","","1"
"1","CNN Breaking News","Dec 23, 2013","87","1K","246","Mikhail Kalashnikov, inventor of AK-47, dead at 94, Kremlin confirms. http://cnn.it/1d46Uv1","","","","1"
"1","CNN Breaking News","Dec 23, 2013","19","142","100","Utah judge denies stay on same-sex marriages. http://cnn.it/1c1Idhv","","","","1"
"1","CNN Breaking News","Dec 23, 2013","57","318","105","U.S. Marines poised to enter South Sudan, military officials tell
@barbarastarrcnn
http://cnn.it/1fBBvjk","","","","1"
"1","CNN Breaking News","Dec 23, 2013","22","227","71","Hundreds killed in week of punishing air assaults in Aleppo, Syria, opposition group says. http://cnn.it/JkseRp","","","","1"
"1","CNN Breaking News","Dec 23, 2013","29","265","78","Rebels seize capital of key oil-producing state in South Sudan, http://cnn.it/1fAuUWm","","","","1"
"1","CNN Breaking News","Dec 23, 2013","37","194","71","American jailed in UAE sentenced to year in prison for parody video. http://cnn.it/1c22ksG","","","","1"
"1","CNN Breaking News","Dec 23, 2013","37","360","188","Imprisoned Pussy Riot band members freed under Russian amnesty. http://cnn.it/1a3cPMA","","","","1"
"1","CNN Breaking News","Dec 23, 2013","23","215","124","Edgar M. Bronfman Sr., ex-Seagram CEO, head of World Jewish Congress, dies. http://cnn.it/1l7WiMq","","","","1"
"1","CNN Breaking News","Dec 23, 2013","14","304","66","Syrian doctor: 'I lost count of the amputations' after assaults on Aleppo. http://cnn.it/1fT2Tdd","","","","1"
"1","CNN Breaking News","Dec 23, 2013","251","660","304","Al Qaeda: We're sorry about attack. http://cnn.it/1kxr9EA","","","","1"
"1","CNN Breaking News","Dec 22, 2013","34","274","133","7 dead as unusual weather sweeps U.S. http://cnn.it/1icsYY6","","","","1"
"1","CNN Breaking News","Dec 22, 2013","17","263","97","State Dept.: All Americans who presented themselves have been evacuated from Bor, South Sudan, amid deadly violence. http://cnn.it/1exFHnH","","","","1"
"1","CNN Breaking News","Dec 22, 2013","17","218","74","U.N. moves noncritical staff out of South Sudan capital, as violence spreads. http://cnn.it/1exFHnH","","","","1"
"1","CNN Breaking News","Dec 22, 2013","106","627","364","Thousands of carolers respond to dying girl's wish. http://cnn.it/1d122GO","","","","1"
"1","CNN Breaking News","Dec 22, 2013","149","467","281","PR exec who parted ways with employer after AIDS tweet: ""I am ashamed."" http://cnn.it/1fxJTQJ","","","","1"
"1","CNN Breaking News","Dec 22, 2013","16","174","81","Bomb on bus being checked by Israeli disposal expert explodes. Technician shaken; no passengers on bus. http://cnn.it/1c0iFhu","","","","1"
