"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Jun 27, 2017","67","278","215","https://pbs.twimg.com/media/DDV-_6_XYAASMNL?format=jpg&name=small","Major companies across Europe say they've been targeted in massive cyber attack. Ukraine seems to be hit hard http://cnnmon.ie/2thenXw","","","1"
"1","CNN Breaking News","Jun 27, 2017","66","351","246","https://pbs.twimg.com/media/DDVzfzdWsAA_tCG?format=jpg&name=small","US Army post in Alabama on lockdown due to possible active shooting, Redstone Arsenal officials tweet http://cnn.it/2tj03hn","","","1"
"1","CNN Breaking News","Jun 27, 2017","66","71","160","https://pbs.twimg.com/media/DDVvE3iWAAEkmno?format=jpg&name=small","China slides to lowest rung on US list of human trafficking offenders http://cnn.it/2sWYItT","","","1"
"1","CNN Breaking News","Jun 27, 2017","92","185","584","https://pbs.twimg.com/media/DDVjSAeWAAAP0bA?format=jpg&name=small","Queen Elizabeth gets pay boost to refurbish Buckingham Palace. Her accountant sees good value for the money http://cnnmon.ie/2rXCfvr","","","1"
"1","CNN Breaking News","Jun 27, 2017","187","237","318","https://pbs.twimg.com/media/DDTEJY7WsAA7a7T?format=jpg&name=360x360","White House warns Syria it would pay a heavy price for chemical attack, after US identifies “potential preparations” http://cnn.it/2ubgMzI","","","1"
"1","CNN Breaking News","Jun 27, 2017","104","230","508","https://pbs.twimg.com/media/DDS6NrwXcAIajTI?format=jpg&name=small","Federal judge temporarily blocks the deportation of any Iraqi nationals in the United States. http://cnn.it/2rVH88k","","","1"
"1","CNN Breaking News","Jun 26, 2017","311","561","432","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","22 million fewer Americans insured under Senate GOP bill","","311","561","432","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","The Congressional Budget Office issues its much-anticipated report on the Senate health care plan.","","311","561","432","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","money.cnn.com","","311","561","432","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","https://pbs.twimg.com/card_img/1336461488454852611/I-JZEGAI?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","CNN Breaking News","Jun 26, 2017","71","312","335","https://pbs.twimg.com/media/DDQ9n9WXUAAi1y2?format=jpg&name=small","Court orders that Salvador Dali's remains be exhumed after woman who claims to be his child filed paternity claim http://cnn.it/2u8NX6X","","","1"
"1","CNN Breaking News","Jun 26, 2017","149","174","228","https://pbs.twimg.com/media/DDQjkKQXkAALHQt?format=jpg&name=small","Russia envoy at center of a firestorm over his encounters with associates of President Trump is leaving the US http://cnn.it/2tN4E8A","","","1"
"1","CNN Breaking News","Jun 26, 2017","46","102","235","https://pbs.twimg.com/media/DDQamGpXgAAPJSZ?format=jpg&name=small","Man found guilty of second-degree murder in killing of 2-year-old Bella Bond http://cnn.it/2u8Va7f","","","1"
"1","CNN Breaking News","Jun 26, 2017","43","164","311","https://pbs.twimg.com/media/DDQaRcqWAAAN9me?format=jpg&name=small","Supreme Court rules a Missouri policy that excluded a church-run preschool from a grant program is unconstitutional http://cnn.it/2u925x6","","","1"
"1","CNN Breaking News","Jun 26, 2017","188","409","451","https://pbs.twimg.com/media/DDQUL-mXYAEZRxy?format=jpg&name=small","Supreme Court allows parts of President Trump's travel ban to go into effect and will hear oral arguments this fall http://cnn.it/2s8F29a","","","1"
"1","CNN Breaking News","Jun 25, 2017","105","356","349","https://pbs.twimg.com/media/DDMypVKW0AAPOYI?format=jpg&name=small","Turkish police use water cannons and tear gas to break up pride rallies that formed in defiance of parade ban. http://cnn.it/2u4AP2R","","","1"
"1","CNN Breaking News","Jun 25, 2017","114","255","349","https://pbs.twimg.com/media/DDLLONoXkAY-KfQ?format=jpg&name=small","Death toll jumps to 140 after truck explodes while Pakistani villagers gathered to collect fuel in containers http://cnn.it/2sa3tye","","","1"
"1","CNN Breaking News","Jun 25, 2017","114","559","613","https://pbs.twimg.com/media/DDLE6JOXcAAt4iX?format=jpg&name=small","Pilot urges passengers to pray after AirAsia X flight to Malaysia from Perth, Australia, starts shaking http://cnn.it/2rQrISq","","","1"
"1","CNN Breaking News","Jun 25, 2017","61","220","217","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","Six hurt when car hits crowd marking end of Ramadan in Newcastle, England. Police don't think it's terrorism","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","https://t.co/d8mYSmEoKq?amp=1","1"
"1","6 injured as car hits crowd celebrating Eid in the UK","","61","220","217","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","Six hurt when car hits crowd marking end of Ramadan in Newcastle, England. Police don't think it's terrorism","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","https://t.co/d8mYSmEoKq?amp=1","1"
"1","An incident in which a car hit six pedestrians following an Eid al-Fitr event in Newcastle, England, is not thought to be linked to terrorism, police said Sunday.","","61","220","217","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","Six hurt when car hits crowd marking end of Ramadan in Newcastle, England. Police don't think it's terrorism","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","https://t.co/d8mYSmEoKq?amp=1","1"
"1","cnn.com","","61","220","217","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","Six hurt when car hits crowd marking end of Ramadan in Newcastle, England. Police don't think it's terrorism","https://pbs.twimg.com/card_img/1337265076538138627/aOXbxH-Z?format=jpg&name=small","https://t.co/d8mYSmEoKq?amp=1","1"
"1","CNN Breaking News","Jun 25, 2017","114","274","243","https://pbs.twimg.com/media/DDKcjaxXgAANqlz?format=jpg&name=small","Two Islamic centers in California were sites of possible hate crimes during the last days of Ramadan, police say. http://cnn.it/2u3h5N8","","","1"
"1","CNN Breaking News","Jun 25, 2017","19","118","156","https://pbs.twimg.com/media/DDKZK-5XUAAkzuA?format=jpg&name=small","8 people were arrested in connection with deadly explosion at an upscale mall in Bogota, Colombia, police say. http://cnn.it/2u3djTR","","","1"
"1","CNN Breaking News","Jun 25, 2017","27","220","230","https://pbs.twimg.com/media/DDJbibSXkAAHA-y?format=jpg&name=small","At least 24 dead, 109 missing as a desperate search continues after the landslide in China's Sichuan Province. http://cnn.it/2u2M63v","","","1"
"1","CNN Breaking News","Jun 25, 2017","51","486","335","https://pbs.twimg.com/media/DDJIDlyXkAAc3x8?format=jpg&name=small","At least 120 people were killed and 130 others injured when an oil tanker truck exploded in Pakistan, official says. http://cnn.it/2t4T9vv","","","1"
"1","CNN Breaking News","Jun 25, 2017","38","93","204","https://pbs.twimg.com/media/DDIq5CjXUAAL9w_?format=jpg&name=small","Chinese Pres. Xi Jinping will visit Hong Kong for 20th anniversary of city's handover to Beijing, state media says http://cnn.it/2u1TQTp","","","1"
"1","CNN Breaking News","Jun 25, 2017","306","394","918","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","https://t.co/kJykxQiqoW?amp=1","1"
"1","Nebraska Democrat fired for saying he was 'glad' Rep. Scalise was shot","","306","394","918","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","https://t.co/kJykxQiqoW?amp=1","1"
"1","A member of the Nebraska Democratic Party was fired Thursday morning after an audio recording of him surfaced on YouTube saying he was ""glad"" House Majority Whip Steve Scalise was shot at a congres...","","306","394","918","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","https://t.co/kJykxQiqoW?amp=1","1"
"1","cnn.com","","306","394","918","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","https://pbs.twimg.com/card_img/1335801911283490824/nhSWdHKk?format=jpg&name=small","https://t.co/kJykxQiqoW?amp=1","1"
"1","CNN Breaking News","Jun 24, 2017","307","513","1.4K","https://pbs.twimg.com/media/DDHylLuXsAANdHx?format=jpg&name=small","Judge orders Ivanka Trump must answer questions in shoe design lawsuit http://cnnmon.ie/2u1YX68","","","1"
"1","CNN Breaking News","Jun 24, 2017","380","778","542","https://pbs.twimg.com/media/DDHwhIJXkAAO0pl?format=jpg&name=small","Mother arrested after leaving her children in a hot car as punishment, sheriff's office says. Both children are dead http://cnn.it/2u1z7zl","","","1"
"1","CNN Breaking News","Jun 24, 2017","108","340","466","https://pbs.twimg.com/media/DDHGFnRXcAAx8cw?format=jpg&name=small","Israel launches strikes on Syrian military positions in response to projectiles fired into Israel, IDF says http://cnn.it/2u1asL4","","","1"
"1","CNN Breaking News","Jun 24, 2017","79","419","378","https://pbs.twimg.com/media/DDGrnfBXcAEebNr?format=jpg&name=small","The UK Parliament's computer system has been hit by a cyberattack http://cnn.it/2rOcsp7","","","1"
"1","CNN Breaking News","Jun 24, 2017","50","287","300","https://pbs.twimg.com/media/DDGmtI0XgAAdN7m?format=jpg&name=small","Eighteen large wildfires are burning in the Southwest, a region already gripped by a deadly heatwave http://cnn.it/2rO8UmO","","","1"
"1","CNN Breaking News","Jun 24, 2017","101","145","314","https://pbs.twimg.com/media/DDDAc4eXcAAnVBv?format=jpg&name=small","Prosecutors ask to reinstate Aaron Hernandez' murder conviction despite the NFL player's suicide http://cnn.it/2tYPfkV","","","1"
"1","CNN Breaking News","Jun 24, 2017","190","226","296","https://pbs.twimg.com/media/DDC2qnzW0AA8JRQ?format=jpg&name=small","White House copies Trump tweet in formal response to House and Senate inquiries about Comey tapes
http://cnn.it/2tYQ6SC","","","1"
"1","CNN Breaking News","Jun 23, 2017","280","728","550","https://pbs.twimg.com/media/DDCx1GyWsAADWPs?format=jpg&name=small","Turkey cuts the theory of evolution from high school curriculum http://cnn.it/2tYfUhB","","","1"
"1","CNN Breaking News","Jun 23, 2017","49","181","217","https://pbs.twimg.com/media/DDChLEYXkAAbdYg?format=jpg&name=small","Ten Air Force planes, including two E-4B ""doomsday"" aircraft, damaged by tornado last week, Air Force says http://cnn.it/2tYpocK","","","1"
"1","CNN Breaking News","Jun 23, 2017","87","403","422","https://pbs.twimg.com/media/DDCb0ACXUAIVPX4?format=jpg&name=small","Saudi security forces prevent an imminent attack on the Grand Mosque in Mecca, Interior Ministry says http://cnn.it/2tYeT9j","","","1"
"1","CNN Breaking News","Jun 23, 2017","84","181","291","","Senators ask Def. Sec. Mattis to investigate torture claims in Yemen prisons where US forces interrogate prisoners","","","1"
"1","McCain, Reed ask Mattis to investigate Yemen torture","","84","181","291","","Senators ask Def. Sec. Mattis to investigate torture claims in Yemen prisons where US forces interrogate prisoners","","","1"
"1","Lawmakers on the Senate armed services committee are asking Defense Secretary James Mattis to investigate accusations of torture at prisons in Yemen.","","84","181","291","","Senators ask Def. Sec. Mattis to investigate torture claims in Yemen prisons where US forces interrogate prisoners","","","1"
"1","cnn.com","","84","181","291","","Senators ask Def. Sec. Mattis to investigate torture claims in Yemen prisons where US forces interrogate prisoners","","","1"
"1","CNN Breaking News","Jun 23, 2017","33","73","101","https://pbs.twimg.com/media/DDCOUSfXoAEVRZJ?format=jpg&name=small","Silicon Valley investor Justin Caldbeck steps aside from his firm after sexual harassment allegations http://cnnmon.ie/2tYaT93","","","1"
"1","CNN Breaking News","Jun 23, 2017","96","127","260","https://pbs.twimg.com/media/DDCNscpXkAIFTAH?format=jpg&name=small","First on CNN: House defense bill would boost spending on fighter jets and ships http://cnn.it/2tXW0n8","","","1"
"1","CNN Breaking News","Jun 23, 2017","67","130","698","https://pbs.twimg.com/media/DDCNPBUWAAEz7d7?format=jpg&name=small","Rep. Steve Scalise is out of the ICU, as is fellow shooting victim Matt Mika, hospitals say http://cnn.it/2tYcw6x","","","1"
"1","CNN Breaking News","Jun 23, 2017","25","111","190","https://pbs.twimg.com/media/DDCKu5aWAAAheaJ?format=jpg&name=small","Hundreds of households in other London towers evacuated out of safety concerns after Grenfell fire, official says http://cnn.it/2tYlCAq","","","1"
"1","CNN Breaking News","Jun 23, 2017","228","1.1K","3.3K","https://pbs.twimg.com/media/DDB2H1qXcAAZqpt?format=jpg&name=small","Dean Heller becomes the fifth Republican senator to say he won't back a health care bill http://cnn.it/2tXX2iY","","","1"
"1","CNN Breaking News","Jun 23, 2017","25","103","263","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","https://t.co/2C4kRQFZ1B?amp=1","1"
"1","SpaceX kicks off rocket launch double feature","","25","103","263","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","https://t.co/2C4kRQFZ1B?amp=1","1"
"1","Grab your popcorn. Coming up this weekend: A rocket launch double feature","","25","103","263","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","https://t.co/2C4kRQFZ1B?amp=1","1"
"1","money.cnn.com","","25","103","263","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","https://pbs.twimg.com/card_img/1336371429768536064/bZJ6PxiC?format=jpg&name=small","https://t.co/2C4kRQFZ1B?amp=1","1"
"1","CNN Breaking News","Jun 23, 2017","89","200","139","https://pbs.twimg.com/media/DDBqwyiV0AIcBFc?format=jpg&name=small","Second mistrial for former Univ. of Cincinnati officer Ray Tensing in fatal shooting of black man in traffic stop http://cnn.it/2s4CaFj","","","1"
"1","CNN Breaking News","Jun 23, 2017","66","133","156","https://pbs.twimg.com/media/DDBo-GoVYAIMHoQ?format=jpg&name=small","Bill Cosby juror tells CNN the panel deadlocked because of confusion over the way the charges were written http://cnn.it/2t430C9","","","1"
"1","CNN Breaking News","Jun 23, 2017","136","170","350","https://pbs.twimg.com/media/DDBbQoGW0AAmIOQ?format=jpg&name=small","President Trump signs bill giving Department of Veterans Affairs more power to fire failed employees http://cnn.it/2s3Es7Q","","","1"
"1","CNN Breaking News","Jun 23, 2017","78","212","187","https://pbs.twimg.com/media/DDA6QA_WsAA5w9T?format=jpg&name=small","Sears Holdings is closing an additional 20 money-losing stores. The move includes 18 Sears stores and two Kmarts http://cnn.it/2sK2EOw","","","1"
"1","CNN Breaking News","Jun 23, 2017","64","189","283","https://pbs.twimg.com/media/DC_ILvnXkAAwTCv?format=jpg&name=small","Russian warships fired 6 missiles on ISIS targets in Syria on Friday, according to state media. http://cnn.it/2tVwleW","","","1"
"1","CNN Breaking News","Jun 23, 2017","97","224","580","","Federal judge temporarily blocks deportation of over 100 Iraqis in Michigan by granting a 14-day stay. http://cnn.it/2tV950i","","","1"
"1","CNN Breaking News","Jun 23, 2017","361","301","730","","Crowd at UK festival laughs when actor Johnny Depp appears to make threatening remark about President Trump.
http://cnn.it/2sXe9nQ","","","1"
"1","CNN Breaking News","Jun 23, 2017","38","130","163","https://pbs.twimg.com/media/DC-fPyaXsAEhvc5?format=jpg&name=small","Choi Soon-sil, woman at center of scandal that brought down ex-South Korean president, gets 3-year sentence. http://cnn.it/2sXiZBB","","","1"
"1","CNN Breaking News","Jun 23, 2017","73","150","228","https://pbs.twimg.com/media/DC-aClzWAAAIjCM?format=jpg&name=small","A US and Japanese missile test missed its target, but both militaries stopped short of calling it a failure. http://cnn.it/2sXb4UL","","","1"
"1","CNN Breaking News","Jun 23, 2017","588","1.6K","3.5K","https://pbs.twimg.com/media/DC94bNPXgAEJEj7?format=jpg&name=small","Obama calls Senate health bill a ""massive transfer of wealth"" from the poor and middle-class to the rich http://cnn.it/2sWPCPM","","","1"
"1","CNN Breaking News","Jun 23, 2017","280","267","474","https://pbs.twimg.com/media/DC9nijNXoAA6t5L?format=jpg&name=small","Group of Democrats meet to brainstorm whether there's a way to force House Minority Leader Nancy Pelosi out http://cnn.it/2tUv6MU","","","1"
"1","CNN Breaking News","Jun 23, 2017","68","129","416","https://pbs.twimg.com/media/DC9toESXUAYTN9u?format=jpg&name=small","76ers select Washington guard Markelle Fultz No. 1 overall in NBA Draft http://ble.ac/2tUhXUb","","","1"
"1","CNN Breaking News","Jun 22, 2017","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","Former government employee charged with sharing secrets with a Chinese agent","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","Former government worker charged with giving top-secret info to China","","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","Former government employee charged with sharing secrets with a Chinese agent","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","The Justice Department announced Thursday that it had arrested and charged a former US government employee for sharing top-secret information with the Chinese.","","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","Former government employee charged with sharing secrets with a Chinese agent","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","cnn.com","","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","Former government employee charged with sharing secrets with a Chinese agent","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","CNN Breaking News","Jun 22, 2017","64","216","496","https://pbs.twimg.com/media/DC9kwjfXoAA3aw-?format=jpg&name=small","Yellowstone's grizzly bear population taken off the endangered species list, but not everyone is celebrating
http://cnn.it/2tUymIb","","","1"
"1","CNN Breaking News","Jun 22, 2017","80","181","200","https://pbs.twimg.com/media/DC9fLrxWsAAIKpu?format=jpg&name=small","Marines will ""temporarily suspend"" flight operations for 14 F-35B fighters due to software issues http://cnn.it/2tTYIde","","","1"
"1","CNN Breaking News","Jun 22, 2017","235","406","538","https://pbs.twimg.com/media/DC9SoVNXYAAqaKT?format=jpg&name=small","FIRST ON CNN: House intel panel to interview Clinton campaign chief John Podesta next week, sources say http://cnn.it/2tUkAFA","","","1"
"1","CNN Breaking News","Jun 22, 2017","618","1K","292","https://pbs.twimg.com/media/DC9GZHxXYAAx4Oh?format=jpg&name=small","Bill Cosby to hold a series of town halls to educate youth on sexual assault, publicists say http://cnn.it/2tU7cAW","","","1"
"1","CNN Breaking News","Jun 22, 2017","73","143","168","https://pbs.twimg.com/media/DC9CWt_XYAAkveC?format=jpg&name=small","Wall Street banks are strong enough to shield Americans from another financial crisis, Fed stress tests determine http://cnnmon.ie/2tTGIzJ","","","1"
"1","CNN Breaking News","Jun 22, 2017","100","95","171","https://pbs.twimg.com/media/DC8_nNgXoAA4vCA?format=jpg&name=small","Cosby juror says jury was close to evenly split, conflicting with another juror's account reporting only 2 holdouts http://cnn.it/2tTXnTI","","","1"
"1","CNN Breaking News","Jun 22, 2017","181","404","1K","https://pbs.twimg.com/media/DC8V5VYXcAYQLCo?format=jpg&name=small","3 Republican senators to publicly oppose health care proposal, party source says. That endangers its passage http://cnn.it/2rZQ2Rd","","","1"
"1","CNN Breaking News","Jun 22, 2017","446","375","394","https://pbs.twimg.com/media/DC8QF-kXUAAAspQ?format=jpg&name=small","President Trump: “I did not make, and do not have” tapes of conversations with former FBI Director James Comey. http://cnn.it/2sv2pbs","","","1"
"1","CNN Breaking News","Jun 22, 2017","111","88","172","https://pbs.twimg.com/media/DC8MTsvWsAA7uYx?format=jpg&name=small","President Trump praises Senate health care bill but says it will need ""a little negotiation"" http://cnn.it/2su4OTV","","","1"
"1","CNN Breaking News","Jun 22, 2017","147","380","610","https://pbs.twimg.com/media/DC8Et_iW0AEJxY6?format=jpg&name=small","Mark Zuckerberg says in rare on-camera interview that Facebook is moving on from friendships to community building http://cnnmon.ie/2sZR2cx","","","1"
"1","CNN Breaking News","Jun 22, 2017","32","105","176","https://pbs.twimg.com/media/DC8BQgSW0AEkFmb?format=jpg&name=small","Tropical Storm Cindy is now a tropical depression but remains a threat to the Gulf Coast. http://cnn.it/2rUv1MI","","","1"
"1","CNN Breaking News","Jun 22, 2017","40","85","207","https://pbs.twimg.com/media/DC7-SwZXoAAY3Ox?format=jpg&name=small","Mark Zuckerberg speaks at a Facebook summit focused on new tools for community building. Watch live http://cnn.it/1EEl18K","","","1"
"1","CNN Breaking News","Jun 22, 2017","115","243","189","https://pbs.twimg.com/media/DC7vGNEXUAAfuzC?format=jpg&name=small","Here's the full text of the Senate's closely guarded health care bill. http://cnn.it/2rZp9ga","","","1"
"1","CNN Breaking News","Jun 22, 2017","71","130","142","https://pbs.twimg.com/media/DC7sdqRXoAAW_gZ?format=jpg&name=small","Two holdouts blocked the jury in Bill Cosby's assault trial from convicting the comedian, report says http://cnn.it/2sUMCn5","","","1"
"1","CNN Breaking News","Jun 22, 2017","43","484","309","https://pbs.twimg.com/media/DC7ak8PXcAA7xCi?format=jpg&name=small","Magnitude 6.8 earthquake strikes off Guatemala's Pacific coast, USGS reports http://cnn.it/2sZ4ehM","","","1"
"1","CNN Breaking News","Jun 22, 2017","290","609","696","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","Intel chiefs tell investigators Trump suggested they refute collusion with Russians","","290","609","696","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","Two of the nation's top intelligence officials told Special Counsel Robert Mueller's team and Senate investigators, in separate meetings last week, that President Donald Trump suggested they say...","","290","609","696","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","cnn.com","","290","609","696","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","https://pbs.twimg.com/card_img/1336939799136100352/1AMtA4f1?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
