"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Apr 30, 2019","323","430","1.3K","https://pbs.twimg.com/media/D5bNxv0W4AAofT9?format=jpg&name=small","A CNN analysis of Mueller's report finds 77 instances of lies and falsehoods. Trump told the greatest number, mostly as President. https://cnn.it/2J74eUW","","","1"
"","CNN Breaking News","Apr 30, 2019","17","74","139","https://pbs.twimg.com/media/D5bB-e2XkAAh-Tp?format=jpg&name=small","Surfing legend Vincent ""Sunny"" Garcia is in the intensive care unit at a hospital, according to the World Surf League https://cnn.it/2WhtkE2","","","1"
"","CNN Breaking News","Apr 30, 2019","153","120","352","https://pbs.twimg.com/media/D5anaNHW0AA-gmw?format=jpg&name=small","Democratic congressional leaders say President Trump agreed to a $2 trillion pricetag for a potential infrastructure plan https://cnn.it/2GJOR1R","","","1"
"","CNN Breaking News","Apr 30, 2019","68","71","168","https://pbs.twimg.com/media/D5aPE6aW0AIi4M8?format=jpg&name=small","Two teenage cousins were flogged and secretly executed last week by Iranian authorities following their rape conviction, Amnesty International says https://cnn.it/2WfSR0i","","","1"
"","CNN Breaking News","Apr 29, 2019","93","675","1.4K","https://pbs.twimg.com/media/D5WdlI0X4AY7ASo?format=jpg&name=small","John Singleton, the first black filmmaker nominated for the best director Oscar for ""Boyz n the Hood,"" has died after suffering a stroke. He was 51.
https://cnn.it/2XNRdUe","","","1"
"","CNN Breaking News","Apr 29, 2019","47","215","384","https://pbs.twimg.com/media/D5WAYHJXkAc5yRI?format=jpg&name=small","Federal law enforcement thwarted an alleged terror plot involving several targets in the Los Angeles area, a federal official says.
https://cnn.it/2LbDBAI","","","1"
"","CNN Breaking News","Apr 29, 2019","67","254","1K","https://pbs.twimg.com/media/D5VLwJpW4AADIDG?format=jpg&name=small","JPMorgan Chase joins a boycott of hotels owned by the Sultan of Brunei after the Asian country introduced laws that punish gay sex with death
https://cnn.it/2GHpn57","","","1"
"","CNN Breaking News","Apr 29, 2019","111","252","789","https://pbs.twimg.com/media/D5Un4z6WsAAwFBl?format=jpg&name=small","Sri Lanka announces ban on all face coverings following a series of bombings that killed more than 250 people on Easter Sunday https://cnn.it/2VwjSPZ","","","1"
"","CNN Breaking News","Apr 29, 2019","172","434","437","","US Navy Rear Adm. John Ring, the commander at Guantanamo, has been relieved of duty ""due to a loss of confidence in his ability to command,"" a Pentagon press release says http://cnn.it/2L9NBKP","","","1"
"","CNN Breaking News","Apr 28, 2019","50","131","187","https://pbs.twimg.com/media/D5R0CKUXoAAa704?format=jpg&name=small","At least one person is dead after a shooting at a Baltimore cookout, police say. Authorities ask for the public's help in identifying a gunman. http://cnn.it/2IOm4fL","","","1"
"","CNN Breaking News","Apr 28, 2019","31","151","851","https://pbs.twimg.com/media/D5RqnnWXsAoY2At?format=jpg&name=small","Rescuers save all five men who were trapped in a Virginia cave, official says http://cnn.it/2ZGhcPd","","","1"
"","CNN Breaking News","Apr 28, 2019","194","639","605","https://pbs.twimg.com/media/D5Ri7DmXsAAqpoo?format=jpg&name=small","At least seven people are shot in Baltimore, police spokesperson says. Images from the scene show law enforcement blocking off the area. http://cnn.it/2IOm4fL","","","1"
"","CNN Breaking News","Apr 28, 2019","41","98","277","https://pbs.twimg.com/media/D5Qb-W-W0AAKeZd?format=jpg&name=small","Former Indiana GOP Sen. Richard Lugar has died, according to the Lugar Center. He was 87. https://cnn.it/2UNh1Oe","","","1"
"","CNN Breaking News","Apr 28, 2019","134","1.6K","4.1K","https://pbs.twimg.com/media/D5QOiT9WsAQ0hFO?format=jpg&name=small","'Avengers: Endgame' shatters box office records, making $1.2 billion in its worldwide debut https://cnn.it/2VuDh3N","","","1"
"","CNN Breaking News","Apr 28, 2019","653","291","542","https://pbs.twimg.com/media/D5PtXOJXoAIj9G0?format=jpg&name=small","Attorney General William Barr warns House Democrats he may not show up to this week's hearing if they stick to the proposed format for questioning https://cnn.it/2ZGPiT5","","","1"
"","CNN Breaking News","Apr 28, 2019","217","98","357","https://pbs.twimg.com/media/D5M0qc8W4AAyQWP?format=png&name=small","President Trump addressed a San Diego-area synagogue shooting at the top of his rally in Green Bay, Wisconsin, offering prayers for the victims and condemning anti-Semitism https://cnn.it/2INQDlY","","","1"
"","CNN Breaking News","Apr 28, 2019","82","242","275","https://pbs.twimg.com/media/D5MxJXQX4AEMwdf?format=jpg&name=small","The 19-year-old suspect in a San Diego-area synagogue shooting may be linked to a recent mosque arson. Police are reviewing a ""manifesto"" he wrote. Follow live updates: https://cnn.it/2IZRLSD","","","1"
"","CNN Breaking News","Apr 27, 2019","391","76","278","https://pbs.twimg.com/media/D5MplYtWsAE9LNK?format=jpg&name=small","President Trump is holding a rally tonight in Green Bay, Wisconsin. Follow live updates: https://cnn.it/2GPDoio","","","1"
"","CNN Breaking News","Apr 27, 2019","91","333","358","https://pbs.twimg.com/media/D5MJf3XWwAYy9Di?format=jpg&name=small","A man is in custody after a shooting at a San Diego-area synagogue on the last day of Passover that killed one and injured three, the town's mayor says https://cnn.it/2PxktM6","","","1"
"","CNN Breaking News","Apr 27, 2019","53","196","312","https://pbs.twimg.com/media/D5ImqfhW4AE9fcl?format=jpg&name=small","At least 15 people are dead and two or more suspected terrorists are on the run after a shootout between police and alleged militants in eastern Sri Lanka https://cnn.it/2IXR5x7","","","1"
"","CNN Breaking News","Apr 27, 2019","245","147","339","https://pbs.twimg.com/media/D5H5rJtXoAMT8Ug?format=jpg&name=small","The chief executive of the National Rifle Association says he is being extorted and pressured to resign by the organization's president, the Wall Street Journal reports https://cnn.it/2WcJ2jS","","","1"
"","CNN Breaking News","Apr 26, 2019","109","165","234","https://pbs.twimg.com/media/D5HO5dSXsAYIZiu?format=jpg&name=small","Driver accused of intentionally hitting pedestrians in California attacked people he believed were Muslim, police say https://cnn.it/2IZgvKT","","","1"
"","CNN Breaking News","Apr 26, 2019","38","62","199","https://pbs.twimg.com/media/D5HKc9oXsAA_mdj?format=jpg&name=small","Elon Musk and the SEC agree to amend a settlement deal from last October that required oversight of Musk's social media use https://cnn.it/2PvXwca","","","1"
"","CNN Breaking News","Apr 26, 2019","77","414","265","https://pbs.twimg.com/media/D5HJNIFX4AUjy47?format=jpg&name=small","An E. coli outbreak from tainted ground beef has expanded to 10 states, the CDC says https://cnn.it/2ZGr5fw","","","1"
"","CNN Breaking News","Apr 26, 2019","22","120","101","https://pbs.twimg.com/media/D5HEMMRXoAAaaPi?format=jpg&name=small","Kids2 is recalling all models of its rocking sleepers after five infant deaths https://cnn.it/2XOQ4f3","","","1"
"","CNN Breaking News","Apr 26, 2019","113","351","1.9K","https://pbs.twimg.com/media/D5GyQ5zW4AAA3Tu?format=jpg&name=small","The 5-year-old who was thrown off a balcony at the Mall of America earlier this month is ""alert and conscious,"" his family says https://cnn.it/2GGbDHR","","","1"
"","CNN Breaking News","Apr 26, 2019","245","224","1.1K","https://pbs.twimg.com/media/D5GoqrBX4AEAN9i?format=jpg&name=small","Joe Biden's campaign says it raised $6.3 million in the first 24 hours of his race for the White House, surpassing other Democrats https://cnn.it/2W46KyG","","","1"
"","CNN Breaking News","Apr 26, 2019","36","156","237","https://pbs.twimg.com/media/D5GPCLqXoAcrMoC?format=jpg&name=small","Canadians already deluged by floodwaters are braced for more rain in Quebec, Ontario and New Brunswick. There's a state of emergency in the capital city of Ottawa. https://cnn.it/2GJ0JlC","","","1"
"","CNN Breaking News","Apr 26, 2019","31","152","182","https://pbs.twimg.com/media/D5FyTaHW4AYpk36?format=jpg&name=small","Sri Lankan police say gunfire was exchanged and three explosions took place during a raid in the city of Kalmunai. Follow live updates: https://cnn.it/2L7NUpx","","","1"
"","CNN Breaking News","Apr 26, 2019","138","300","683","https://pbs.twimg.com/media/D5FsrqVVUAc8jmr?format=jpg&name=small","Russia national Maria Butina is sentenced to 18 months after pleading guilty to trying to infiltrate GOP groups before and after the 2016 election https://cnn.it/2IXTXdl","","","1"
"","CNN Breaking News","Apr 26, 2019","32","144","329","https://pbs.twimg.com/media/D5FUYVNXkAUNFZp?format=jpg&name=small","The driver of a flatbed truck that plowed into cars on a Colorado interstate will be charged with multiple counts of vehicular homicide, police say https://cnn.it/2GACGV2","","","1"
"","CNN Breaking News","Apr 26, 2019","29","192","237","https://pbs.twimg.com/media/D5FOcvWXsAERC1O?format=jpg&name=small","Tropical Cyclone Kenneth makes landfall as the strongest tropical cyclone to hit Mozambique in known history. More than 70,000 people are at risk from flooding, UN officials say. https://cnn.it/2Dzx0tr","","","1"
"","CNN Breaking News","Apr 26, 2019","180","162","529","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","The US economy grew at a 3.2% annual rate in the first quarter, eclipsing expectations","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","https://t.co/pPc0Ej1Ym4?amp=1","1"
"","US economy posts strong first quarter, but consumer spending slows","","180","162","529","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","The US economy grew at a 3.2% annual rate in the first quarter, eclipsing expectations","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","https://t.co/pPc0Ej1Ym4?amp=1","1"
"","US gross domestic product grew at a robust rate in the first quarter of 2019, the Bureau of Economic Analysis said in its latest report on the American economy, released Friday.","","180","162","529","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","The US economy grew at a 3.2% annual rate in the first quarter, eclipsing expectations","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","https://t.co/pPc0Ej1Ym4?amp=1","1"
"","cnn.com","","180","162","529","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","The US economy grew at a 3.2% annual rate in the first quarter, eclipsing expectations","https://pbs.twimg.com/card_img/1335937426615767040/jmXOM4Ok?format=jpg&name=small","https://t.co/pPc0Ej1Ym4?amp=1","1"
"","CNN Breaking News","Apr 25, 2019","414","863","3.3K","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","Former Vice President Joe Biden is officially running for President, answering one of the biggest outstanding questions of the 2020 race","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","https://t.co/IPrxyamDAx?amp=1","1"
"","Joe Biden announces he is running for president in 2020","","414","863","3.3K","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","Former Vice President Joe Biden is officially running for President, answering one of the biggest outstanding questions of the 2020 race","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","https://t.co/IPrxyamDAx?amp=1","1"
"","After months of deliberation, former Vice President Joe Biden on Thursday announced his decision to run for president for a third time, answering one of the biggest outstanding questions about the...","","414","863","3.3K","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","Former Vice President Joe Biden is officially running for President, answering one of the biggest outstanding questions of the 2020 race","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","https://t.co/IPrxyamDAx?amp=1","1"
"","cnn.com","","414","863","3.3K","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","Former Vice President Joe Biden is officially running for President, answering one of the biggest outstanding questions of the 2020 race","https://pbs.twimg.com/card_img/1335046304838397958/EsLSpkWf?format=jpg&name=small","https://t.co/IPrxyamDAx?amp=1","1"
"","CNN Breaking News","Apr 25, 2019","44","203","450","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","Police are holding the father of two Sri Lanka suicide bombers on suspicion of aiding and abetting his sons","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","https://t.co/nglFA26TgQ?amp=1","1"
"","Sri Lanka bombing suspects may still be on the run, police warn","","44","203","450","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","Police are holding the father of two Sri Lanka suicide bombers on suspicion of aiding and abetting his sons","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","https://t.co/nglFA26TgQ?amp=1","1"
"","Police in Sri Lanka have warned that more suspects in the Easter Sunday bombings were on the run, as it emerged that a prominent spice tycoon was being held on suspicion of helping two of his sons...","","44","203","450","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","Police are holding the father of two Sri Lanka suicide bombers on suspicion of aiding and abetting his sons","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","https://t.co/nglFA26TgQ?amp=1","1"
"","cnn.com","","44","203","450","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","Police are holding the father of two Sri Lanka suicide bombers on suspicion of aiding and abetting his sons","https://pbs.twimg.com/card_img/1336332995800666116/zoGB9M8K?format=jpg&name=small","https://t.co/nglFA26TgQ?amp=1","1"
"","CNN Breaking News","Apr 25, 2019","267","430","1.7K","https://pbs.twimg.com/media/D49ZBNlXkAAdaeN?format=jpg&name=small","A man who helped kill James Byrd Jr. in 1998 -- one of the most horrific hate crimes in modern US history -- was executed in Texas https://cnn.it/2W5myBl","","","1"
"","CNN Breaking News","Apr 24, 2019","22","102","201","https://pbs.twimg.com/media/D483OoAX4AAgTY7?format=jpg&name=small","A federal agency is expanding an investigation into potentially defective air bags in more than 12 million vehicles produced over the past decade https://cnn.it/2DyCFzZ","","","1"
"","CNN Breaking News","Apr 24, 2019","44","129","269","https://pbs.twimg.com/media/D48w0Z8X4AEdEUB?format=jpg&name=small","Tesla lost $702 million last quarter, ending its two-quarter profit streak https://cnn.it/2VnQJGH","","","1"
"","CNN Breaking News","Apr 24, 2019","137","284","809","https://pbs.twimg.com/media/D48itvFXoAAoYHb?format=jpg&name=small","Facebook says it could be fined as much as $5 billion by the federal government after a year of data privacy scandals https://cnn.it/2Gwgdbx","","","1"
"","CNN Breaking News","Apr 24, 2019","134","444","440","https://pbs.twimg.com/media/D48fMjbWsAMpXUx?format=jpg&name=small","The Boy Scouts of America believe more than 7,800 former leaders were involved in sexually abusing children, thousands more than previously known https://cnn.it/2vjRfa3","","","1"
"","CNN Breaking News","Apr 24, 2019","168","280","463","https://pbs.twimg.com/media/D48NtKxX4AAK7I-?format=jpg&name=small","The body of missing Illinois boy Andrew ""AJ"" Freund has been found, authorities say. His parents are being charged in connection with his death. https://cnn.it/2XEPv7p","","","1"
"","CNN Breaking News","Apr 24, 2019","213","1.1K","1K","https://pbs.twimg.com/media/D47j1ypWkAAiZmq?format=jpg&name=small","The number of US measles cases for the year is the highest on record since the disease was declared eliminated nationwide
https://cnn.it/2W62ZZB","","","1"
"","CNN Breaking News","Apr 24, 2019","22","174","207","https://pbs.twimg.com/media/D47B3adX4AEWJuA?format=jpg&name=small","Flooding in South Africa's coastal province of KwaZulu-Natal has killed at least 51 people, local officials say https://cnn.it/2UBMV0b","","","1"
"","CNN Breaking News","Apr 24, 2019","85","497","2.2K","https://pbs.twimg.com/media/D44NJegWkAIa0gW?format=jpg&name=small","Professional gambler James Holzhauer notches another Jeopardy win, making him only the second person to take home more than $1 million from the show https://cnn.it/2ICsD51","","","1"
"","CNN Breaking News","Apr 24, 2019","206","558","921","https://pbs.twimg.com/media/D44LFmPWwAAdM1W?format=jpg&name=small","A replica of Christopher Columbus' ship La Niña has sunk to the bottom of a Texas marina https://cnn.it/2GF3F32","","","1"
"","CNN Breaking News","Apr 23, 2019","142","156","272","https://pbs.twimg.com/media/D431xOMWkAAOylW?format=jpg&name=small","North Korean leader Kim Jong Un is headed to Russia for his summit with Vladimir Putin, state media says https://cnn.it/2DtVIM3","","","1"
"","CNN Breaking News","Apr 23, 2019","293","167","225","https://pbs.twimg.com/media/D43lZtoWwAEgiWZ?format=jpg&name=small","Treasury Secretary Steven Mnuchin, responding minutes after a Tuesday deadline to the latest request from House Democrats for President Trump's tax returns, says the IRS will decide on how to handle the request by May 6 https://cnn.it/2vi8Oaz","","","1"
"","CNN Breaking News","Apr 23, 2019","608","316","405","https://pbs.twimg.com/media/D43jrdxWAAMFdxS?format=jpg&name=small","The President met with Twitter CEO Jack Dorsey hours after Trump erroneously accused the company of discriminating against conservative users https://cnn.it/2UweEiQ","","","1"
"","CNN Breaking News","Apr 23, 2019","60","163","585","https://pbs.twimg.com/media/D42hXjaWkAkDDT9?format=jpg&name=small","The University of Southern California coach who created fake athletic profiles for college applicants, including Lori Loughlin's daughter Olivia Jade Giannulli, agrees to plead guilty https://cnn.it/2GBm9RH","","","1"
"","CNN Breaking News","Apr 23, 2019","111","131","297","https://pbs.twimg.com/media/D42VxNYWwAAFkCc?format=jpg&name=small","Saudi Arabia has executed 37 men convicted of terror-related crimes, the kingdom's official news agency says https://cnn.it/2vjUSgl","","","1"
