"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Text","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Nov 15, 2015","22","194","338","Luis Felipe Zschoche Valle, Patricia San Martin and Elsa Veronique Delplace ID'd as Paris attack victims.","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://t.co/YCpyJfQtnz?amp=1","1"
"1","Paris victims: Glimpses of lives that were taken - CNN","","22","194","338","Luis Felipe Zschoche Valle, Patricia San Martin and Elsa Veronique Delplace ID'd as Paris attack victims.","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://t.co/YCpyJfQtnz?amp=1","1"
"1","Portraits emerge of some of the 129 people killed in the deadly attacks. They came from all over the world and all walks of life.","","22","194","338","Luis Felipe Zschoche Valle, Patricia San Martin and Elsa Veronique Delplace ID'd as Paris attack victims.","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://t.co/YCpyJfQtnz?amp=1","1"
"1","cnn.com","","22","194","338","Luis Felipe Zschoche Valle, Patricia San Martin and Elsa Veronique Delplace ID'd as Paris attack victims.","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://pbs.twimg.com/card_img/1336854703695671296/ER-LQUyJ?format=jpg&name=small","https://t.co/YCpyJfQtnz?amp=1","1"
"1","CNN Breaking News","Nov 15, 2015","26","322","451","New video emerges of gunshots from Paris terror attacks:","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://t.co/G2uqaZcFNK?amp=1","1"
"1","Video shows shootout at The Bataclan theater - CNN Video","","26","322","451","New video emerges of gunshots from Paris terror attacks:","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://t.co/G2uqaZcFNK?amp=1","1"
"1","This video is no longer available. We apologize for the inconvenience.","","26","322","451","New video emerges of gunshots from Paris terror attacks:","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://t.co/G2uqaZcFNK?amp=1","1"
"1","cnn.com","","26","322","451","New video emerges of gunshots from Paris terror attacks:","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","https://t.co/G2uqaZcFNK?amp=1","1"
"1","CNN Breaking News","Nov 15, 2015","23","199","262","Nohemi Gonzalez. Nick Alexander. Lalo Salines. Valentin Ribet. Names of the dead emerge from Paris attacks.","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","https://twitter.com/cnnbrk/status/665679341020389376/photo/1","1"
"1","CNN Breaking News","","","","","Nohemi Gonzalez. Nick Alexander. Lalo Salines. Valentin Ribet. Names of the dead emerge from Paris attacks.","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","https://pbs.twimg.com/profile_images/925092227667304448/fAY1HUu3_mini.jpg","","1"
"1","Nov 14, 2015","","23","199","262","Nohemi Gonzalez. Nick Alexander. Lalo Salines. Valentin Ribet. Names of the dead emerge from Paris attacks.","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","https://twitter.com/cnnbrk/status/665679341020389376/photo/1","1"
"1","CNN Breaking News","Nov 15, 2015","42","380","454","Father, brother of dead Paris terrorist reported taken into custody. http://cnn.it/1MeorS2","","","","1"
"1","CNN Breaking News","Nov 14, 2015","114","928","1.1K","Nohemi Gonzalez. Nick Alexander. Lalo Salines. Valentin Ribet. Names of the dead emerge from Paris attacks.","https://pbs.twimg.com/media/CTz3pv8WIAAIvwz?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 14, 2015","31","845","743","The latest on the Paris attacks: http://cnn.it/1Mekflm","https://pbs.twimg.com/media/CTzuM9pWcAEYCMa?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 14, 2015","49","423","343","French authorities unsure whether other attackers are still on the loose, official tells CNN. http://cnn.it/1HKJtJd","","","","1"
"1","CNN Breaking News","Nov 14, 2015","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","NFL responds to Paris attacks with safety plan for Sunday games","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","The National Football League released a statement Saturday about the safety precautions it was taking to protect fans after the terror attacks in Paris.","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","money.cnn.com","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","CNN Breaking News","Nov 14, 2015","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","U.S. airstrike in Libya kills ISIS leader - CNNPolitics","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","The U.S. military on Friday killed the senior ISIS leader in Libya, the Pentagon said.","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","cnn.com","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","CNN Breaking News","Nov 14, 2015","42","604","419","One of terrorists in Paris attacks ID'd as 30-year-old French national from Paris suburb, prosecutor says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","29","532","473","Belgian authorities detain 3 people; 1 is believed to have hired vehicles used in Paris attacks. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","54","465","362","American woman among 129 people killed in Paris attacks, U.S.officials say. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","31","845","743","The latest on the Paris attacks: http://cnn.it/1Mekflm","https://pbs.twimg.com/media/CTzuM9pWcAEYCMa?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 14, 2015","49","423","343","French authorities unsure whether other attackers are still on the loose, official tells CNN. http://cnn.it/1HKJtJd","","","","1"
"1","CNN Breaking News","Nov 14, 2015","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","NFL responds to Paris attacks with safety plan for Sunday games","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","The National Football League released a statement Saturday about the safety precautions it was taking to protect fans after the terror attacks in Paris.","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","money.cnn.com","","25","295","467","NFL says it's working with FBI, DHS to assure safety at this week's games.","","","","1"
"1","CNN Breaking News","Nov 14, 2015","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","U.S. airstrike in Libya kills ISIS leader - CNNPolitics","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","The U.S. military on Friday killed the senior ISIS leader in Libya, the Pentagon said.","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","cnn.com","","83","832","1K","U.S. airstrike kills senior ISIS leader in Libya in Friday operation initiated before Paris attacks, Pentagon says.","","","","1"
"1","CNN Breaking News","Nov 14, 2015","42","604","419","One of terrorists in Paris attacks ID'd as 30-year-old French national from Paris suburb, prosecutor says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","29","532","473","Belgian authorities detain 3 people; 1 is believed to have hired vehicles used in Paris attacks. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","54","465","362","American woman among 129 people killed in Paris attacks, U.S.officials say. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","31","435","313","There were likely 3 teams of terrorists who conducted Paris attacks, and 7 terrorists were killed, prosecutor says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","46","874","472","Paris attacks casualties: 129 killed, 352 injured -- at least 99 seriously -- prosecutor says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","34","626","676","Authorities in Belgium make number of arrests during raids in connection to Paris attacks, Belgian official says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","42","623","521","Investigators use fingerprints to ID one Paris attacker as French national known to police, source tells CNN.","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://t.co/SAWsdqIowb?amp=1","1"
"1","Paris suicide bomber identified - CNN","","42","623","521","Investigators use fingerprints to ID one Paris attacker as French national known to police, source tells CNN.","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://t.co/SAWsdqIowb?amp=1","1"
"1","What happened in Paris was an attack of unprecendented scale. It left many victims and led the French President to declare war on ISIS, which claimed responsibilty.","","42","623","521","Investigators use fingerprints to ID one Paris attacker as French national known to police, source tells CNN.","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://t.co/SAWsdqIowb?amp=1","1"
"1","cnn.com","","42","623","521","Investigators use fingerprints to ID one Paris attacker as French national known to police, source tells CNN.","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892080636850183/VZHQio_H?format=jpg&name=small","https://t.co/SAWsdqIowb?amp=1","1"
"1","CNN Breaking News","Nov 14, 2015","53","521","449","Americans among the injured in Paris attacks, State Department says. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","105","849","601","Syrian passport found near attacker's body outside Stade de France, police source says, according to local media. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","18","769","496","Terminal at Gatwick Airport evacuated as precaution after discovery of ""suspicious article,"" police in U.K. say. http://cnn.it/1HPwZuD","","","","1"
"1","CNN Breaking News","Nov 14, 2015","107","1.9K","940","ISIS claimed responsibility for Friday's attacks in Paris in an online statement distributed by supporters. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","63","906","631","French President Francois Hollande says ISIS was responsible for Friday's deadly series of attacks in Paris. http://cnn.it/1PsSt8s","","","","1"
"1","CNN Breaking News","Nov 14, 2015","86","1.1K","775","Paris Prosecutor spokeswoman said 8 extremists dead after attacks. Seven of them were killed in suicide bombings. http://cnn.it/1kTorxA","","","","1"
"1","CNN Breaking News","Nov 14, 2015","111","581","712","U.S. officials say no known threat to homeland in wake of Paris attacks. http://cnn.it/1PsyvKY","","","","1"
"1","CNN Breaking News","Nov 14, 2015","99","827","1.1K","White House: U.S. President Obama spoke with French President Hollande to offer condolences & assistance in probe. http://cnn.it/1kTorxA","","","","1"
"1","CNN Breaking News","Nov 14, 2015","75","1.3K","1K","Paris' deputy mayor: ""We are facing an unknown and historic situation."" http://cnn.it/1kTorxA","","","","1"
"1","CNN Breaking News","Nov 14, 2015","72","1.6K","1K","4 attackers were killed -- 3 wearing explosive belts -- at Bataclan concert venue during police raid, police say http://cnn.it/1kTT0Da","","","","1"
"1","CNN Breaking News","Nov 14, 2015","69","1.4K","1K","BMFTV: French officials say gunmen are still at large in Paris attacks. Five have been ""neutralized."" http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","117","3.6K","1.4K","Death toll in Paris attacks rises to at least 149, according to French officials. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","86","2.3K","1.2K","Witness describes hostage situation at Paris theater as a ""bloodbath."" http://cnn.it/1LeyByd","https://pbs.twimg.com/media/CTu70QUUEAQB2ti?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 14, 2015","80","2K","792","AFP: Police say around 100 people were killed at Paris concert venue where hostage situation took place. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","52","1K","1.3K","French President Francois Hollande is on his way to the scene of the Bataclan concert venue. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","46","1.3K","1K","Paris deputy mayor: Hostage situation at the Bataclan theater is over. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","72","1.5K","1K","French security forces are storming the Bataclan theater where hostages are being held. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","74","1.9K","1.2K","Paris residents told to stay indoors after multiple attacks across the city. http://CNN.it/go","https://pbs.twimg.com/media/CTun5TMUwAAAsS7?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 13, 2015","50","1.6K","747","Source: Attack at Paris stadium appears to be a suicide bombing. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","55","1.7K","686","Witness to hostage situation in theater: ""The terrorists were very calm...they reloaded 3 or 4 times."" http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","30","781","473","French President addressing public about Paris attacks. Watch live: http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","74","1.6K","1.2K","President Obama calls Paris attacks an attack on all of humanity. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","43","699","687","President Obama to address attacks in Paris soon. Watch live: http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","106","3.9K","938","BFM reports that at least 60 people have died in Paris attacks. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","44","1.9K","533","BFMTV reports that at least 6 shootings and 3 explosions took place across Paris. A hostage situation is underway. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","29","837","396","French President, prime minister and interior minister holding crisis meeting to address Paris attacks. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","13","201","232","Breaking sports update: IAAF votes to provisionally suspend Russia amid a doping scandal.","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://t.co/L4eJj9kEmQ?amp=1","1"
"1","Sports federation votes to suspend Russia - CNN","","13","201","232","Breaking sports update: IAAF votes to provisionally suspend Russia amid a doping scandal.","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://t.co/L4eJj9kEmQ?amp=1","1"
"1","The International Association of Athletics Federations voted Friday to provisionally suspend Russia as a member over a widespread doping scandal.","","13","201","232","Breaking sports update: IAAF votes to provisionally suspend Russia amid a doping scandal.","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://t.co/L4eJj9kEmQ?amp=1","1"
"1","cnn.com","","13","201","232","Breaking sports update: IAAF votes to provisionally suspend Russia amid a doping scandal.","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591330098556942/UzOlqG0a?format=jpg&name=small","https://t.co/L4eJj9kEmQ?amp=1","1"
"1","CNN Breaking News","Nov 14, 2015","72","1.6K","1K","4 attackers were killed -- 3 wearing explosive belts -- at Bataclan concert venue during police raid, police say http://cnn.it/1kTT0Da","","","","1"
"1","CNN Breaking News","Nov 14, 2015","69","1.4K","1K","BMFTV: French officials say gunmen are still at large in Paris attacks. Five have been ""neutralized."" http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","117","3.6K","1.4K","Death toll in Paris attacks rises to at least 149, according to French officials. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","86","2.3K","1.2K","Witness describes hostage situation at Paris theater as a ""bloodbath."" http://cnn.it/1LeyByd","https://pbs.twimg.com/media/CTu70QUUEAQB2ti?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 14, 2015","80","2K","792","AFP: Police say around 100 people were killed at Paris concert venue where hostage situation took place. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","52","1K","1.3K","French President Francois Hollande is on his way to the scene of the Bataclan concert venue. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 14, 2015","46","1.3K","1K","Paris deputy mayor: Hostage situation at the Bataclan theater is over. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","72","1.5K","1K","French security forces are storming the Bataclan theater where hostages are being held. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","74","1.9K","1.2K","Paris residents told to stay indoors after multiple attacks across the city. http://CNN.it/go","https://pbs.twimg.com/media/CTun5TMUwAAAsS7?format=jpg&name=small","","","1"
"1","CNN Breaking News","Nov 13, 2015","50","1.6K","747","Source: Attack at Paris stadium appears to be a suicide bombing. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","41","1.4K","444","Reports: There is a hostage situation at a Paris theater, per the Paris police prefecture. http://CNN.it/go","","","","1"
"1","CNN Breaking News","Nov 13, 2015","75","1.7K","466","Reports: At least 18 people killed in several shooting incidents in Paris. http://CNN.it/go","","","","1"
