"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Text","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Jun 19, 2016","191","622","450","Parents gifted daughter to man found living with 11 more girls, police say. http://cnn.it/1ZZizBS","https://pbs.twimg.com/media/ClRkcnZXIAABb2I?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 18, 2016","97","1K","606","StubHub sells record-high ticket to Game 7 of NBA finals -- a stunning $49,500 for courtside seats. http://cnnmon.ie/1UUI2L0","","","","1"
"1","CNN Breaking News","Jun 18, 2016","143","281","881","Birth makes Bill and Hillary Clinton grandparents two times over. http://cnn.it/1Y16wql","https://pbs.twimg.com/media/ClPzgPcWIAAoQ7X?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 18, 2016","66","279","277","Thomas Mair, charged in killing of UK politician, states name as ""Death to traitors, freedom for Britain"" to Court.","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://t.co/2EkHoXSfRY?amp=1","1"
"1","Jo Cox attack: Suspect appears in court","","66","279","277","Thomas Mair, charged in killing of UK politician, states name as ""Death to traitors, freedom for Britain"" to Court.","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://t.co/2EkHoXSfRY?amp=1","1"
"1","The man charged in the killing of British politician Jo Cox appeared in a Westminster court Saturday with a message.","","66","279","277","Thomas Mair, charged in killing of UK politician, states name as ""Death to traitors, freedom for Britain"" to Court.","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://t.co/2EkHoXSfRY?amp=1","1"
"1","cnn.com","","66","279","277","Thomas Mair, charged in killing of UK politician, states name as ""Death to traitors, freedom for Britain"" to Court.","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://pbs.twimg.com/card_img/1335416062876139521/w7oSRTnD?format=jpg&name=small","https://t.co/2EkHoXSfRY?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","22","207","491","Britain's first astronaut aboard the International Space Station is back on earth after 6-month mission.","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://t.co/905ONi4SAt?amp=1","1"
"1","British astronaut Tim Peake returns to Earth","","22","207","491","Britain's first astronaut aboard the International Space Station is back on earth after 6-month mission.","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://t.co/905ONi4SAt?amp=1","1"
"1","Britain's first astronaut aboard the International Space Station is back on Earth after a six-month mission.","","22","207","491","Britain's first astronaut aboard the International Space Station is back on earth after 6-month mission.","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://t.co/905ONi4SAt?amp=1","1"
"1","cnn.com","","22","207","491","Britain's first astronaut aboard the International Space Station is back on earth after 6-month mission.","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://pbs.twimg.com/card_img/1336630114721832965/R3Zaxpt5?format=jpg&name=small","https://t.co/905ONi4SAt?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","30","286","335","Belgian authorities question 40 people & arrest 12 of them in raid related to terror investigation, officials say.","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://t.co/PsBgH7gske?amp=1","1"
"1","Belgian police arrest 12 in overnight raids","","30","286","335","Belgian authorities question 40 people & arrest 12 of them in raid related to terror investigation, officials say.","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://t.co/PsBgH7gske?amp=1","1"
"1","Belgian authorities questioned 40 people and arrested 12 of them in an overnight raid linked to a terrorism investigation.","","30","286","335","Belgian authorities question 40 people & arrest 12 of them in raid related to terror investigation, officials say.","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://t.co/PsBgH7gske?amp=1","1"
"1","cnn.com","","30","286","335","Belgian authorities question 40 people & arrest 12 of them in raid related to terror investigation, officials say.","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://pbs.twimg.com/card_img/1337290172015194114/lnO1wwf2?format=jpg&name=small","https://t.co/PsBgH7gske?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","143","2K","953","5-year-old boy recovering in Denver hospital after being attacked by mountain lion, official says.","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://t.co/turigo4BKL?amp=1","1"
"1","Mother fights off mountain lion that attacked son","","143","2K","953","5-year-old boy recovering in Denver hospital after being attacked by mountain lion, official says.","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://t.co/turigo4BKL?amp=1","1"
"1","A 5-year-old boy is recovering in a Denver hospital after being attacked by a mountain lion, officials said.","","143","2K","953","5-year-old boy recovering in Denver hospital after being attacked by mountain lion, official says.","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://t.co/turigo4BKL?amp=1","1"
"1","cnn.com","","143","2K","953","5-year-old boy recovering in Denver hospital after being attacked by mountain lion, official says.","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://pbs.twimg.com/card_img/1335206698081017857/Gn28wqor?format=jpg&name=small","https://t.co/turigo4BKL?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","53","323","671","Iraq says most of Falluja retaken from ISIS.","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://t.co/qV6RfoqRyH?amp=1","1"
"1","Iraq says most of Falluja retaken from ISIS","","53","323","671","Iraq says most of Falluja retaken from ISIS.","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://t.co/qV6RfoqRyH?amp=1","1"
"1","Iraq has retaken most of Falluja from ISIS, the Prime Minister said Friday.","","53","323","671","Iraq says most of Falluja retaken from ISIS.","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://t.co/qV6RfoqRyH?amp=1","1"
"1","cnn.com","","53","323","671","Iraq says most of Falluja retaken from ISIS.","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://pbs.twimg.com/card_img/1335943688594333699/WmivhpQi?format=jpg&name=small","https://t.co/qV6RfoqRyH?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","97","462","314","Russian warplanes bomb U.S.-backed Syrian rebels, Pentagon says.","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://t.co/bDSXD2C2H4?amp=1","1"
"1","Russia denies bombing U.S.-backed Syrian rebels","","97","462","314","Russian warplanes bomb U.S.-backed Syrian rebels, Pentagon says.","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://t.co/bDSXD2C2H4?amp=1","1"
"1","Russia's Defense Ministry denied bombing U.S.-backed Syrian opposition forces in a recent military operation near the Jordania border, according to a statement released on Sunday.","","97","462","314","Russian warplanes bomb U.S.-backed Syrian rebels, Pentagon says.","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://t.co/bDSXD2C2H4?amp=1","1"
"1","cnn.com","","97","462","314","Russian warplanes bomb U.S.-backed Syrian rebels, Pentagon says.","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070573240279040/9aTfNx5s?format=jpg&name=small","https://t.co/bDSXD2C2H4?amp=1","1"
"1","CNN Breaking News","Jun 18, 2016","31","162","249","UK police charge man with murder of British MP Jo Cox.","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://t.co/KN1Zn5eYfF?amp=1","1"
"1","Police charge man with murder of British lawmaker","","31","162","249","UK police charge man with murder of British MP Jo Cox.","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://t.co/KN1Zn5eYfF?amp=1","1"
"1","Police have charged 52 year-old Thomas Mair with the brazen killing of British politician Jo Cox.","","31","162","249","UK police charge man with murder of British MP Jo Cox.","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://t.co/KN1Zn5eYfF?amp=1","1"
"1","cnn.com","","31","162","249","UK police charge man with murder of British MP Jo Cox.","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://pbs.twimg.com/card_img/1335795170860802050/h91KTORm?format=jpg&name=small","https://t.co/KN1Zn5eYfF?amp=1","1"
"1","CNN Breaking News","Jun 17, 2016","75","817","1.4K","Orlando massacre prompts Utah Lt. Gov. to apologize to LGBT community for perpetuating homophobia. http://cnn.it/24WExGW","","","","1"
"1","CNN Breaking News","Jun 17, 2016","172","795","884","“Alligators and Snakes in Area,"" Disney's new warning signs read. ""Stay away from the water"" http://cnn.it/24WwAS5","https://pbs.twimg.com/media/ClLle7RVYAAaLGa?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 17, 2016","72","377","433","Ban on Russian track and field athletes extended, meaning they could miss Rio Olympics. http://cnn.it/23giM5B","https://pbs.twimg.com/media/ClKhU41WkAEkFPW?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 17, 2016","82","411","387","Meat Loaf is recovering after collapsing on stage due to dehydration, his spokesman says. http://cnn.it/28Keis3","https://pbs.twimg.com/media/ClKLL0aWMAADehc?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 17, 2016","13","241","318","Searchers find second black box from EgyptAir Flight 804, Egyptian officials say. http://cnn.it/1ZVSRhz","","","","1"
"1","CNN Breaking News","Jun 17, 2016","24","220","427","Iraqi police recaptured central parts of Falluja from ISIS.","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://t.co/mIKLkIqzOC?amp=1","1"
"1","Iraqi police recapture central parts of Falluja from ISIS","","24","220","427","Iraqi police recaptured central parts of Falluja from ISIS.","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://t.co/mIKLkIqzOC?amp=1","1"
"1","Iraqi Federal Police recaptured the mayor's office building in Falluja and raised the national flag, according to the official Federal Police Facebook page.","","24","220","427","Iraqi police recaptured central parts of Falluja from ISIS.","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://t.co/mIKLkIqzOC?amp=1","1"
"1","cnn.com","","24","220","427","Iraqi police recaptured central parts of Falluja from ISIS.","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://pbs.twimg.com/card_img/1337027053296758791/LGbBPfAR?format=jpg&name=small","https://t.co/mIKLkIqzOC?amp=1","1"
"1","CNN Breaking News","Jun 17, 2016","60","605","901","Cavaliers force Game 7 in NBA Finals with 115-101 victory over Warriors. Deciding game will be Sunday in Oakland. http://ble.ac/1PxkqrR","","","","1"
"1","CNN Breaking News","Jun 17, 2016","99","356","371","State Department officials call for U.S. military action against Assad regime.","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://t.co/Un39Zi1SgZ?amp=1","1"
"1","State Department officials call for U.S. military action against Assad regime","","99","356","371","State Department officials call for U.S. military action against Assad regime.","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://t.co/Un39Zi1SgZ?amp=1","1"
"1","More than 50 State Department officials signed an internal memo protesting U.S. policy in Syria, calling for targeted U.S. military strikes against the regime of Bashar al-Assad and urging regime...","","99","356","371","State Department officials call for U.S. military action against Assad regime.","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://t.co/Un39Zi1SgZ?amp=1","1"
"1","cnn.com","","99","356","371","State Department officials call for U.S. military action against Assad regime.","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://pbs.twimg.com/card_img/1335834525008605184/AWT-Zl21?format=jpg&name=small","https://t.co/Un39Zi1SgZ?amp=1","1"
"1","CNN Breaking News","Jun 16, 2016","166","479","532","Alligator warning signs to be put near all waterways at Walt Disney World resorts ASAP, Disney source says. http://cnn.it/1XYImwQ","","","","1"
"1","CNN Breaking News","Jun 16, 2016","99","848","935","Philadelphia approves soda tax that will add 18 cents to the cost of a can of soda. http://cnnmon.ie/1PwOGTs","https://pbs.twimg.com/media/ClGdhZKWEAAueWO?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 16, 2016","40","107","304","Orlando victims' families are part of the American family, Obama says. Watch CNN. http://cnn.it/go","","","","1"
"1","CNN Breaking News","Jun 16, 2016","94","656","281","Orlando shooter exchanged text messages with his wife during the nightclub rampage, official says.","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://t.co/FCmx1LmXUT?amp=1","1"
"1","Orlando shooter texted wife during attack, source says","","94","656","281","Orlando shooter exchanged text messages with his wife during the nightclub rampage, official says.","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://t.co/FCmx1LmXUT?amp=1","1"
"1","The Orlando shooter and his wife exchanged text messages during the Pulse nightclub rampage, a law enforcement official briefed on the investigation told CNN.","","94","656","281","Orlando shooter exchanged text messages with his wife during the nightclub rampage, official says.","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://t.co/FCmx1LmXUT?amp=1","1"
"1","cnn.com","","94","656","281","Orlando shooter exchanged text messages with his wife during the nightclub rampage, official says.","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://pbs.twimg.com/card_img/1336738707970383875/OcHiBKqa?format=jpg&name=small","https://t.co/FCmx1LmXUT?amp=1","1"
"1","CNN Breaking News","Jun 16, 2016","86","861","1.9K","Obama and Biden lay flowers at memorial to victims of the Orlando shooting. http://cnn.it/1XYD1pj","https://pbs.twimg.com/media/ClGW3i2WgAA5Ey1?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 16, 2016","40","399","231","At least 3 are dead as protests, looting surge in Venezuela, an opposition congresswoman says.","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://t.co/enKqtexn1I?amp=1","1"
"1","Venezuela protests blamed for 3 deaths","","40","399","231","At least 3 are dead as protests, looting surge in Venezuela, an opposition congresswoman says.","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://t.co/enKqtexn1I?amp=1","1"
"1","At least three people are dead as protests and looting surge in Venezuela, an opposition congresswoman said Wednesday.","","40","399","231","At least 3 are dead as protests, looting surge in Venezuela, an opposition congresswoman says.","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://t.co/enKqtexn1I?amp=1","1"
"1","cnn.com","","40","399","231","At least 3 are dead as protests, looting surge in Venezuela, an opposition congresswoman says.","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://pbs.twimg.com/card_img/1335816851004268545/qRKrEX4i?format=jpg&name=small","https://t.co/enKqtexn1I?amp=1","1"
"1","CNN Breaking News","Jun 15, 2016","95","385","826","Grand jury to consider charges against wife of Orlando nightclub gunman, officials say. http://cnn.it/1XXcjNG","https://pbs.twimg.com/media/ClBcqk8WEAAVuwR?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 15, 2016","16","479","324","Egypt says it has found the wreckage of Egyptair #804, which crashed into the Mediterranean in May. http://cnn.it/1OqLDkO","","","","1"
"1","CNN Breaking News","Jun 15, 2016","223","2K","1.1K","Source: Body of 2-year-old taken by alligator at a Disney hotel in Florida has been found. http://cnn.it/1tqBtH0","https://pbs.twimg.com/media/ClBHsfeVEAQKcK1?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 15, 2016","175","937","601","2-year-old grabbed by alligator at Disney hotel is believed to be dead, sheriff says. http://cnn.it/1tqBtH0","https://pbs.twimg.com/media/ClAWU5TXIAEvBC0?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 15, 2016","105","211","290","Sources: Orlando gunman called friend to say goodbye during attack.","","","","1"
"1","Grand jury to investigate Orlando shooter's widow","","105","211","290","Sources: Orlando gunman called friend to say goodbye during attack.","","","","1"
"1","A U.S. attorney plans to bring evidence before a federal grand jury to determine whether charges will be brought against Noor Salman, the widow of Orlando nightclub gunman Omar Mateen, according to...","","105","211","290","Sources: Orlando gunman called friend to say goodbye during attack.","","","","1"
"1","cnn.com","","105","211","290","Sources: Orlando gunman called friend to say goodbye during attack.","","","","1"
"1","CNN Breaking News","Jun 15, 2016","145","939","711","Disney has closed all beaches in its resort area after alligator attacks child. http://cnn.it/1tqBtH0","https://pbs.twimg.com/media/Ck_zx2bXAAAwSC3?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 15, 2016","223","1.7K","879","Crews search for boy, 2, attacked by alligator, dragged away at a Disney World hotel near Orlando, officials say.","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://t.co/WC2falCrMg?amp=1","1"
"1","Disney gator attack: 2-year-old boy found dead","","223","1.7K","879","Crews search for boy, 2, attacked by alligator, dragged away at a Disney World hotel near Orlando, officials say.","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://t.co/WC2falCrMg?amp=1","1"
"1","Lane Graves, the 2-year-old boy who was grabbed Tuesday night by an alligator, has been found dead, Orange County Sheriff Jerry Demings said Wednesday.","","223","1.7K","879","Crews search for boy, 2, attacked by alligator, dragged away at a Disney World hotel near Orlando, officials say.","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://t.co/WC2falCrMg?amp=1","1"
"1","cnn.com","","223","1.7K","879","Crews search for boy, 2, attacked by alligator, dragged away at a Disney World hotel near Orlando, officials say.","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://pbs.twimg.com/card_img/1336300502477381635/QH0S9jvL?format=jpg&name=small","https://t.co/WC2falCrMg?amp=1","1"
"1","CNN Breaking News","Jun 14, 2016","142","241","233","Source: Pulse shooter's wife told FBI she tried to talk him out of a jihadist attack, denied knowing of Pulse plan.","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://t.co/acIsYPtRr6?amp=1","1"
"1","Source: Orlando gunman told wife of interest in a terror attack","","142","241","233","Source: Pulse shooter's wife told FBI she tried to talk him out of a jihadist attack, denied knowing of Pulse plan.","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://t.co/acIsYPtRr6?amp=1","1"
"1","The wife of Orlando nightclub shooter Omar Mateen told the FBI that her husband said he wanted to carry out a terror attack, though she denied knowledge of his plans to launch the deadliest mass...","","142","241","233","Source: Pulse shooter's wife told FBI she tried to talk him out of a jihadist attack, denied knowing of Pulse plan.","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://t.co/acIsYPtRr6?amp=1","1"
"1","cnn.com","","142","241","233","Source: Pulse shooter's wife told FBI she tried to talk him out of a jihadist attack, denied knowing of Pulse plan.","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591201597677569/CtLrkAvx?format=jpg&name=small","https://t.co/acIsYPtRr6?amp=1","1"
"1","CNN Breaking News","Jun 14, 2016","34","326","414","Officials say 28 Orlando victims still hospitalized, at least 4 in critical condition. http://cnn.it/1Ono8t8","https://pbs.twimg.com/media/Ck8HnfeW0AAV2bV?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 14, 2016","64","549","390","Suspect who was allegedly armed inside Walmart is shot by authorities, Amarillo, Texas, official says.","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://t.co/1xIbjSURCV?amp=1","1"
"1","SWAT squad kills Amarillo Walmart worker","","64","549","390","Suspect who was allegedly armed inside Walmart is shot by authorities, Amarillo, Texas, official says.","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://t.co/1xIbjSURCV?amp=1","1"
"1","Mohammad Moghaddam, 54, who police say was armed inside a Walmart in Amarillo, Texas, has been shot dead by Amarillo authorities, a spokeswoman said.","","64","549","390","Suspect who was allegedly armed inside Walmart is shot by authorities, Amarillo, Texas, official says.","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://t.co/1xIbjSURCV?amp=1","1"
"1","cnn.com","","64","549","390","Suspect who was allegedly armed inside Walmart is shot by authorities, Amarillo, Texas, official says.","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://pbs.twimg.com/card_img/1336070650948149251/6bV-TFt6?format=jpg&name=small","https://t.co/1xIbjSURCV?amp=1","1"
