"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","7","194","14","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","1","25","4","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","11","84","11","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","9","41","3","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","9","41","4","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","5","64","8","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","7","81","2","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","5","124","11","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","4","93","7","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","1","29","4","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","3","71","5","","","","1"
"","CNN Breaking News","Mar 7, 2012","Elections","7","72","5","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","8","142","5","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","4","39","4","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","2","87","12","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","5","107","9","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","7","118","4","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","1","29","2","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","4","49","4","","","","1"
"","CNN Breaking News","Mar 6, 2012","#CNNElections","6","29","6","","","","1"
"","CNN Breaking News","Mar 6, 2012","#CNNElections","4","32","7","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","1","29","2","","","","1"
"","CNN Breaking News","Mar 7, 2012","#CNNElections","4","49","4","","","","1"
"","CNN Breaking News","Mar 6, 2012","#CNNElections","6","29","6","","","","1"
"","CNN Breaking News","Mar 6, 2012","#CNNElections","4","32","7","","","","1"
"","CNN Breaking News","Mar 6, 2012","#CNNElections","2","62","5","","","","1"
"","CNN Breaking News","Mar 6, 2012","over Iran.","15","53","10","","","","1"
"","CNN Breaking News","Mar 6, 2012","Jones industrial average fell 207 points, or 1.6%, to end at 12,759 -- the worst day of 2012.","11","127","15","","","","1"
"","CNN Breaking News","Mar 6, 2012","as regime attacks escape route to Lebanon, opposition says.","11","154","17","","","","1"
"","CNN Breaking News","Mar 6, 2012","hackers arrested, source says.","6","96","11","","","","1"
"","CNN Breaking News","Mar 6, 2012","Army recommends trial in soldier's death.","4","38","6","","","","1"
"","CNN Breaking News","Mar 6, 2012","Have a Super Tuesday question? Join CNN's Election Roundtable at noon ET.","7","25","5","","","","1"
"","CNN Breaking News","Mar 6, 2012",".","2","51","10","","","","1"
"","CNN Breaking News","Mar 6, 2012",", EU foreign policy chief says","4","83","5","","","","1"
"","CNN Breaking News","Mar 6, 2012","as regime attacks escape route to Lebanon, opposition says.","7","139","15","","","","1"
"","CNN Breaking News","Mar 6, 2012","offers nuclear inspectors access to Parchin military base.","10","88","10","","","","1"
"","CNN Breaking News","Mar 6, 2012","on secret meth lab","17","201","27","","","","1"
"","CNN Breaking News","Mar 6, 2012","left stuck in trains","5","168","20","","","","1"
"","CNN Breaking News","Mar 6, 2012","discussed","13","91","13","","","","1"
"","CNN Breaking News","Mar 5, 2012","abroad not ""assassination""","9","57","15","","","","1"
"","CNN Breaking News","Mar 5, 2012","-degree murder in death of pregnant wife","9","82","20","","","","1"
"","CNN Breaking News","Mar 5, 2012","#Santorum","10","82","5","","","","1"
"","CNN Breaking News","Mar 5, 2012","is sentenced to three years in prison","8","187","12","","","","1"
"","CNN Breaking News","Mar 5, 2012",".","47","130","14","","","","1"
"","CNN Breaking News","Mar 5, 2012",".","55","228","20","","","","1"
"","CNN Breaking News","Mar 5, 2012","Reports: Iranian court overturns death sentence for American accused of spying.","4","142","19","","","","1"
"","CNN Breaking News","Mar 5, 2012","Snow blankets tornado rubble, complicating cleanup.","3","68","9","","","","1"
"","CNN Breaking News","Mar 5, 2012","attack to Quran burning.","7","55","12","","","","1"
"","CNN Breaking News","Mar 5, 2012","regime's attacks, raids and arrests spreading, activists say.","5","75","11","","","","1"
"","CNN Breaking News","Mar 5, 2012","strikes near Richmond, California.","16","434","23","","","","1"
"","CNN Breaking News","Mar 5, 2012","Checkpoint attacks kill 23 Iraqi police, authorities say.","5","69","9","","","","1"
"","CNN Breaking News","Mar 4, 2012","Friday dies at a Louisville hospital.","63","371","18","","","","1"
"","CNN Breaking News","Mar 4, 2012","Venezuelan President Chavez undergoing treatment for recurrence of cancer after surgery in Cuba last week.","10","130","14","","","","1"
"","CNN Breaking News","Mar 4, 2012","Explosions in Republic of Congo kill at least 60 people, wound hundreds, officials say.","9","152","13","","","","1"
"","CNN Breaking News","Mar 4, 2012","Israeli president accuses Iran of plotting to control Middle East, warns ""it will be stopped.""","28","207","21","","","","1"
"","CNN Breaking News","Mar 4, 2012","Bodies of journalists Marie Colvin and Remi Ochlik who were killed in Syria were flown to Paris from Damascus early Sunday.","21","183","18","","","","1"
"","CNN Breaking News","Mar 4, 2012","Mitt Romney will win Washington state GOP caucuses, CNN projects","15","135","11","","","","1"
"","CNN Breaking News","Mar 4, 2012","#CNNElections","5","36","8","","","","1"
"","CNN Breaking News","Mar 3, 2012","Weather service: Tornado in Henryville, Indiana, was EF4 with winds of 166-200mph","14","259","28","","","","1"
"","CNN Breaking News","Mar 3, 2012","Rush Limbaugh apologizes for ""slut"" comment","109","210","30","","","","1"
"","CNN Breaking News","Mar 3, 2012","Correction: Death toll from Friday's severe weather currently stands at 31.","12","227","15","","","","1"
"","CNN Breaking News","Mar 3, 2012","Storm death toll climbs to 36.","8","169","9","","","","1"
"","CNN Breaking News","Mar 3, 2012","32 people confirmed dead in Friday's severe storms.","9","253","14","","","","1"
"","CNN Breaking News","Mar 3, 2012","Death toll from Friday's severe weather rises to 31 in four states.","17","216","11","","","","1"
"","CNN Breaking News","Mar 3, 2012","Rescue, recovery efforts under way after tornadoes tear through parts of Midwest, South; At least 28 reported dead","10","167","22","","","","1"
"","CNN Breaking News","Mar 3, 2012","13 people injured in Arizona nightclub shooting; Authorities looking for 2 men who left scene.","19","263","27","","","","1"
"","CNN Breaking News","Mar 3, 2012","Storm death toll climbs to 36.","8","169","9","","","","1"
"","CNN Breaking News","Mar 3, 2012","32 people confirmed dead in Friday's severe storms.","9","253","14","","","","1"
"","CNN Breaking News","Mar 3, 2012","Death toll from Friday's severe weather rises to 31 in four states.","17","216","11","","","","1"
"","CNN Breaking News","Mar 3, 2012","Rescue, recovery efforts under way after tornadoes tear through parts of Midwest, South; At least 28 reported dead","10","167","22","","","","1"
"","CNN Breaking News","Mar 3, 2012","13 people injured in Arizona nightclub shooting; Authorities looking for 2 men who left scene.","19","263","27","","","","1"
"","CNN Breaking News","Mar 3, 2012","BP, plaintiffs reach billion dollar deal in Gulf oil spill","11","165","21","","","","1"
"","CNN Breaking News","Mar 3, 2012","Officials say death toll from today's storms has risen to 14, with 1 dead in Ohio, 5 in Kentucky, 8 in Indiana","16","338","10","","","","1"
"","CNN Breaking News","Mar 3, 2012","8 dead in southern Indiana after severe storms, state and local officials say","5","181","10","","","","1"
"","CNN Breaking News","Mar 3, 2012","Weather service: People trapped in damaged buildings after tornado in West Liberty, Kentucky","6","212","11","","","","1"
"","CNN Breaking News","Mar 3, 2012","Henryville Junior-Senior High School in Indiana ""demolished,"" emergency official says","5","105","6","","","","1"
"","CNN Breaking News","Mar 2, 2012","New Orleans Saints had bounty program to injure opposing players, NFL says","21","400","31","","","","1"
"","CNN Breaking News","Mar 2, 2012","Alabama governor: 7 hurt, 40 homes destroyed but no deaths from severe weather","3","130","9","","","","1"
"","CNN Breaking News","Mar 2, 2012","Local and state officials in Indiana now say at least 4 dead after tornadoes","6","155","6","","","","1"
"","CNN Breaking News","Mar 2, 2012","One death reported after tornadoes sweep through southern Indiana, Clark County official says","6","90","6","","","","1"
"","CNN Breaking News","Mar 2, 2012","As of 4:50 p.m. ET: 22 tornado warnings affecting 47 counties","10","289","10","","","","1"
"","CNN Breaking News","Mar 2, 2012","As of 4 p.m. ET there were 19 tornado warnings out, affecting six states","7","359","13","","","","1"
"","CNN Breaking News","Mar 2, 2012","National Weather Service: Half a dozen reports of tornadoes on the ground across Kentucky, the South","8","261","12","","","","1"
"","CNN Breaking News","Mar 2, 2012","At least six people critically injured in Tennessee storms, officials say","2","122","13","","","","1"
"","CNN Breaking News","Mar 2, 2012","Major League Baseball adds one more wildcard spot to each league","7","263","29","","","","1"
"","CNN Breaking News","Mar 2, 2012",", ICRC says.","3","71","8","","","","1"
"","CNN Breaking News","Mar 2, 2012","17,000 customers without power near Huntsville, Ala., after reported tornado.","5","189","9","","","","1"
"","CNN Breaking News","Mar 2, 2012","Widespread damage reported after powerful tornado strikes Madison County, Ala.","5","136","6","","","","1"
"","CNN Breaking News","Mar 2, 2012","National Weather Service issues tornado emergency for Madison County, Alabama.","1","152","10","","","","1"
"","CNN Breaking News","Mar 2, 2012","Apparent tornado touches down near Huntsville, Alabama. Damaged homes reported.","7","233","12","","","","1"
"","CNN Breaking News","Mar 2, 2012","nukes.","13","129","20","","","","1"
"","CNN Breaking News","Mar 2, 2012","amid reports of executions in Homs.","11","78","10","","","","1"
"","CNN Breaking News","Mar 2, 2012","militants leave dozens dead.","6","59","14","","","","1"
"","CNN Breaking News","Mar 2, 2012","Another day of storms, possible tornadoes forecast for Midwest, South on Friday","9","124","13","","","","1"
"","CNN Breaking News","Mar 2, 2012","Passenger jet seconds from landing in Philadelphia forced to avert Jeep on runway","13","176","27","","","","1"
"","CNN Breaking News","Mar 2, 2012","Experts: Translated Toyota memo shows electronic acceleration concern","14","93","29","","","","1"
"","CNN Breaking News","Mar 2, 2012","U.S. sees no ""fracturing"" of Syrian regime, and al-Assad ""looks to be dug in,"" official says","7","69","11","","","","1"
"","CNN Breaking News","Mar 1, 2012","Michigan GOP reallocates delegates from Tuesday's primary: Romney 16, Santorum 14","5","45","7","","","","1"
"","CNN Breaking News","Mar 1, 2012","Charges filed in juvenile court against suspect in Ohio school shooting","12","58","9","","","","1"
"","CNN Breaking News","Mar 1, 2012","Senate kills GOP plan to let employers opt out of health care coverage.","19","207","24","","","","1"
"","CNN Breaking News","Mar 1, 2012","""shortly,"" official says.","","37","5","","","","1"
"","CNN Breaking News","Mar 1, 2012","One of two students stabbed at a Chicago school has died, police say.","12","205","13","","","","1"
"","CNN Breaking News","Mar 1, 2012",".","4","95","13","","","","1"
"","CNN Breaking News","Mar 1, 2012","has died, attorney says.","12","171","18","","","","1"
"","CNN Breaking News","Mar 1, 2012",", Afghan official says.","10","116","9","","","","1"
"","CNN Breaking News","Mar 1, 2012","U.N. council condemns Syria's ""systematic violations of human rights.""","11","86","10","","","","1"
"","CNN Breaking News","Mar 1, 2012","#CNNElections","8","74","13","","","","1"
"","CNN Breaking News","Mar 1, 2012","#CNNElections","6","123","13","","","","1"
"","CNN Breaking News","Mar 1, 2012","#CNNElections","2","108","12","","","","1"
"","CNN Breaking News","Mar 1, 2012","#weather","5","131","9","","","","1"
"","CNN Breaking News","Feb 29, 2012","Elections","11","92","8","","","","1"
"","CNN Breaking News","Mar 1, 2012","#CNNElections","6","123","13","","","","1"
"","CNN Breaking News","Mar 1, 2012","#CNNElections","2","108","12","","","","1"
"","CNN Breaking News","Mar 1, 2012","#weather","5","131","9","","","","1"
"","CNN Breaking News","Feb 29, 2012","Elections","11","92","8","","","","1"
"","CNN Breaking News","Feb 29, 2012","While Mitt Romney clearly won the popular vote in Michigan, CNN estimates Romney and Santorum splilt the delegates.","5","64","8","","","","1"
"","CNN Breaking News","Feb 29, 2012","Death toll in Midwest tornadoes rises to 9. Harrisburg, Illinois tornado was an EF4 with winds of 170 mph.","18","225","13","","","","1"
"","CNN Breaking News","Feb 29, 2012","Former Monkees member Davy Jones dead, source says.","19","344","19","","","","1"
"","CNN Breaking News","Feb 29, 2012","At least 8 dead in severe storms, 6 in Illinois, 2 in Missouri, officials say.","3","130","15","","","","1"
"","CNN Breaking News","Feb 29, 2012","Death toll up to 7 in Midwest storms, authorities say.","5","83","2","","","","1"
"","CNN Breaking News","Feb 29, 2012","At least 5 killed as violent storms hit Midwest, authorities say.","9","130","8","","","","1"
"","CNN Breaking News","Feb 29, 2012","N. Korea agrees to moratorium on missile tests and activity at nuclear plant.","6","156","10","","","","1"
"","CNN Breaking News","Feb 29, 2012","Report: Senior al Qaeda commander arrested in Egypt.","6","137","10","","","","1"
"","Report: Senior al Qaeda commander arrested in Egypt","","Report: Senior al Qaeda commander arrested in Egypt.","6","137","10","","","","1"
"","A state media outlet in Egypt said Wednesday that authorities have arrested a senior al Qaeda commander named Mohamed Ibrahim Mekawy, who also is thought to go by the name Saif al-Adel.","","Report: Senior al Qaeda commander arrested in Egypt.","6","137","10","","","","1"
"","news.blogs.cnn.com","","Report: Senior al Qaeda commander arrested in Egypt.","6","137","10","","","","1"
"","CNN Breaking News","Feb 29, 2012","3 missing, 1 dead in Coast Guard chopper crash off Mobile, Ala., source says.","1","153","7","","","","1"
"","CNN Breaking News","Feb 29, 2012","3 missing after Coast Guard helicopter crashes off Alabama","6","188","17","","","","1"
"","CNN Breaking News","Feb 29, 2012","#CNNElections","13","116","7","","","","1"
"","CNN Breaking News","Feb 29, 2012","Live:","5","23","2","","","","1"
"","CNN Breaking News","Feb 29, 2012","#CNNElections","12","131","4","","","","1"
"","CNN Breaking News","Feb 29, 2012","Delegate estimates to date: Romney--156, Gingrich--38, Santorum--37, Paul--27.","9","95","8","","","","1"
"","CNN Breaking News","Feb 29, 2012","With 20% reporting in Michigan, Romney 41%, Santorum 38%, Paul 11%, Gingrich 7%.","18","107","8","","","","1"
"","CNN Breaking News","Feb 29, 2012","#CNNElections","5","78","4","","","","1"
"","CNN Breaking News","Feb 29, 2012","#CNNElections","19","129","11","","","","1"
"","CNN Breaking News","Feb 28, 2012","#CNNElections","26","184","13","","","","1"
"","CNN Breaking News","Feb 28, 2012","of Maine is retiring rather than seeking re-election this year.","10","70","6","","","","1"
"","CNN Breaking News","Feb 28, 2012","Dow closes above 13,000 for the first time since May 2008","15","518","21","","","","1"
"","CNN Breaking News","Feb 28, 2012","17-year-old suspect in Ohio school shooting to remain in detention, judge rules","11","119","13","","","","1"
"","CNN Breaking News","Feb 28, 2012","#CNN","26","242","15","","","","1"
"","CNN Breaking News","Feb 28, 2012","A third victim has died after Ohio school shooting, hospital statement says.","31","467","18","","","","1"
"","CNN Breaking News","Feb 28, 2012",", U.N. official says.","10","381","14","","","","1"
"","CNN Breaking News","Feb 28, 2012","leave 8 dead, 9 wounded.","3","60","2","","","","1"
"","CNN Breaking News","Feb 28, 2012",", killing 18, official says.","5","67","4","","","","1"
"","CNN Breaking News","Feb 28, 2012",", President Sarkozy says.","2","61","6","","","","1"
"","CNN Breaking News","Feb 28, 2012","Second victim has died after Ohio school shooting, official says.","33","378","28","","","","1"
"","CNN Breaking News","Feb 28, 2012","Matt Kenseth wins the 54th running of the Daytona 500 after a one-day rain delay and a two-hour fire delay","2","298","37","","","","1"
"","CNN Breaking News","Feb 28, 2012","red-flagged after Montoya slams into a jet dryer.","10","157","24","","","","1"
"","CNN Breaking News","Feb 28, 2012","California schoolgirl's death after fight ruled a homicide.","15","206","30","","","","1"
"","CNN Breaking News","Feb 28, 2012",".","5","111","18","","","","1"
"","CNN Breaking News","Feb 27, 2012","pipeline to move forward.","14","101","17","","","","1"
"","CNN Breaking News","Feb 27, 2012","#greece","8","198","20","","","","1"
"","CNN Breaking News","Feb 27, 2012","violence, including 64 in ""horrifying massacre"" at a checkpoint in Homs province.","17","229","18","","","","1"
"","CNN Breaking News","Feb 27, 2012","H.S. as T.J. Lane, according to Plain Dealer newspaper.","17","177","15","","","","1"
"","CNN Breaking News","Feb 27, 2012","High School shooting has died, police say.","15","586","19","","","","1"
"","CNN Breaking News","Feb 27, 2012","Greenpeace: ""Xena"" actress Lucy Lawless arrested with 6 others after protest on drilling ship in New Zealand.","12","301","35","","","","1"
"","CNN Breaking News","Feb 27, 2012","Officials: 5 students wounded in high school shooting; suspect believed to be student.","6","435","","","","","1"
"","CNN Breaking News","Feb 27, 2012","Daytona 500 start time pushed back to 7 tonight due to rain.","8","137","17","","","","1"
"","CNN Breaking News","Feb 27, 2012","High School shooting has died, police say.","15","586","19","","","","1"
"","CNN Breaking News","Feb 27, 2012","Greenpeace: ""Xena"" actress Lucy Lawless arrested with 6 others after protest on drilling ship in New Zealand.","12","301","35","","","","1"
"","CNN Breaking News","Feb 27, 2012","Officials: 5 students wounded in high school shooting; suspect believed to be student.","6","435","","","","","1"
"","CNN Breaking News","Feb 27, 2012","Daytona 500 start time pushed back to 7 tonight due to rain.","8","137","17","","","","1"
"","CNN Breaking News","Feb 27, 2012","Spain's best-known judge acquitted of abusing power, but remains under suspension.","5","66","7","","","","1"
"","CNN Breaking News","Feb 27, 2012","Yemen's ex-President Saleh leaving country for Ethiopia after handover, ruling party says.","1","81","12","","","","1"
"","CNN Breaking News","Feb 27, 2012","Syria says new constitution approved; EU imposes new sanctions.","1","79","9","","","","1"
"","CNN Breaking News","Feb 27, 2012","At least 4 students injured in high school shooting near Cleveland. One suspect in custody.","13","661","16","","","","1"
"","CNN Breaking News","Feb 27, 2012","2 gunmen shoot 3 or 4 students in Ohio high school, official says.","34","990","32","","","","1"
"","Student shot at Ohio high school dies, police say","","2 gunmen shoot 3 or 4 students in Ohio high school, official says.","34","990","32","","","","1"
"","More on this story from CNN affiliates WOIO-TV, WEWS-TV, WJW-TV and WKYC-TV. iReport: Are you there? Let us know but please stay safe. [Updated at 4:04 p.m.","","2 gunmen shoot 3 or 4 students in Ohio high school, official says.","34","990","32","","","","1"
"","news.blogs.cnn.com","","2 gunmen shoot 3 or 4 students in Ohio high school, official says.","34","990","32","","","","1"
"","CNN Breaking News","Feb 27, 2012","Rupert Murdoch settles with singer Charlotte Church for a reported $952,000 in phone hacking lawsuit.","5","96","7","","","","1"
"","CNN Breaking News","Feb 27, 2012","""The Artist"" wins the Oscar for best picture","11","283","21","","","","1"
"","CNN Breaking News","Feb 27, 2012","Meryl Streep wins the best actress Oscar for her role in ""The Iron Lady""","13","373","32","","","","1"
"","CNN Breaking News","Feb 27, 2012","Jean Dujardin wins the best actor Oscar for his role in ""The Artist""","6","193","17","","","","1"
"","CNN Breaking News","Feb 27, 2012","goes to Christopher Plummer for ""Beginners."" At 82 he is oldest winner in history.","12","344","25","","","","1"
"","CNN Breaking News","Feb 27, 2012",".","9","274","23","","","","1"
"","CNN Breaking News","Feb 27, 2012","to get Secret Service protection.","42","103","12","","","","1"
"","CNN Breaking News","Feb 26, 2012","#Daytona500","11","268","21","","","","1"
"","CNN Breaking News","Feb 26, 2012","#BP","4","79","3","","","","1"
"","CNN Breaking News","Feb 26, 2012","FARC rebels say they will free and no longer hold Colombian police or military hostages.","5","160","15","","","","1"
"","CNN Breaking News","Feb 26, 2012","21.5"" Nepalese man shortest ever, Guinness World Records announces.","17","387","37","","","","1"
"","CNN Breaking News","Feb 26, 2012","Demonstrators wound 7 U.S. service members in grenade attack, police in Kunduz, Afghanistan, say. No comment from NATO.","13","84","13","","","","1"
"","CNN Breaking News","Feb 26, 2012","Nelson Mandela released from hospital.","14","338","20","","","","1"
"","CNN Breaking News","Feb 26, 2012","U.S. aid workers charged with fraud don't appear in Egypt court; Hillary Clinton says intense discussions under way.","7","75","10","","","","1"
"","CNN Breaking News","Feb 26, 2012","Former South African leader Nelson Mandela likely to leave hospital Monday after hernia surgery, according to relative","9","180","11","","","","1"
"","CNN Breaking News","Feb 26, 2012","Official: Gunman in killing of 2 U.S. soldiers in Afghanistan identified as Afghan intelligence officer","13","148","10","","","","1"
"","CNN Breaking News","Feb 26, 2012","A 5.9-magnitude earthquake struck southern Taiwan on Sunday, the U.S. Geological Survey reported.","12","456","33","","","","1"
"","CNN Breaking News","Feb 26, 2012","Two Brazilian sailors died, one was injured in fire at a naval research station in Antarctica, authorities said.","4","109","11","","","","1"
"","CNN Breaking News","Feb 26, 2012","Romney, Santorum tout conservative credentials ahead of key contest in Michigan.","19","35","14","","","","1"
"","CNN Breaking News","Feb 25, 2012","Nelson Mandela in ""satisfactory condition"" after hernia surgery, family member says.","11","418","24","","","","1"
"","CNN Breaking News","Feb 25, 2012","Son of Robert F. Kennedy charged over clash with nurses.","16","87","22","","","","1"
"","CNN Breaking News","Feb 25, 2012","All ISAF military advisers ordered to be withdrawn from Afghan government ministries in Kabul, U.S. official says.","8","109","17","","","","1"
"","CNN Breaking News","Feb 25, 2012","Judge dismisses corruption case against former Italian PM Silvio Berlusconi, says statute of limitations has expired.","14","131","12","","","","1"
"","CNN Breaking News","Feb 25, 2012","Taliban claim responsibility for killing of U.S. colonel and major, say it was response to burning of Qurans.","43","299","21","","","","1"
"","CNN Breaking News","Feb 25, 2012","At least 2 Americans killed inside interior ministry in Kabul, senior Afghan police official says.","10","105","13","","","","1"
"","CNN Breaking News","Feb 25, 2012","Car bomb kills more than 20 security forces in eastern Yemen, official says.","3","89","11","","","","1"
"","CNN Breaking News","Feb 25, 2012","Mandela's hospital stay not an emergency, did not involve surgery. ""People need not panic,"" ANC official says.","14","307","18","","","","1"
"","CNN Breaking News","Feb 25, 2012","Former South Africa president Nelson Mandela has been admitted to hospital for abdominal pain.","21","589","21","","","","1"
"","CNN Breaking News","Feb 24, 2012","Security checkpoint for Delta at San Francisco airport, closed due to suspicious package.","5","187","13","","","","1"
"","CNN Breaking News","Feb 24, 2012","Red Crescent evacuates 7 injured people from Syria's battered Baba Amr neighborhood in Homs","5","52","7","","","","1"
"","CNN Breaking News","Feb 24, 2012",", has begun, aid group says.","12","246","13","","","","1"
"","CNN Breaking News","Feb 24, 2012",".","1","15","2","","","","1"
"","CNN Breaking News","Feb 24, 2012","student accused of bullying.","4","63","10","","","","1"
"","CNN Breaking News","Feb 24, 2012","Quran burning.","14","130","10","","","","1"
"","CNN Breaking News","Feb 24, 2012","Red Crescent evacuates 7 injured people from Syria's battered Baba Amr neighborhood in Homs","5","52","7","","","","1"
"","CNN Breaking News","Feb 24, 2012",", has begun, aid group says.","12","246","13","","","","1"
"","CNN Breaking News","Feb 24, 2012",".","1","15","2","","","","1"
"","CNN Breaking News","Feb 24, 2012","student accused of bullying.","4","63","10","","","","1"
"","CNN Breaking News","Feb 24, 2012","Quran burning.","14","130","10","","","","1"
"","CNN Breaking News","Feb 24, 2012","violence Friday.","8","136","14","","","","1"
"","CNN Breaking News","Feb 24, 2012","Nations meeting in Tunisia call for ""tsunami wave"" of pressure on Syria's leader.","3","49","6","","","","1"
"","CNN Breaking News","Feb 24, 2012","departs the United States for Ethiopia.","3","61","12","","","","1"
"","CNN Breaking News","Feb 24, 2012",".","18","193","26","","","","1"
"","CNN Breaking News","Feb 24, 2012",".","9","99","17","","","","1"
