"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","cnn.com","","Michael Schumacher in critical condition after skiing accident.","236","1.8K","344","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","CNN Breaking News","Dec 29, 2013","Some minimum wage workers will soon see higher paychecks.","69","397","225","","","","1"
"1","Minimum wage to rise in 13 states on Jan. 1","","Some minimum wage workers will soon see higher paychecks.","69","397","225","","","","1"
"1","Most increases amount to less than 15 cents per hour, but workers in New Jersey, Connecticut, New York and Rhode Island will see a bigger bump.","","Some minimum wage workers will soon see higher paychecks.","69","397","225","","","","1"
"1","money.cnn.com","","Some minimum wage workers will soon see higher paychecks.","69","397","225","","","","1"
"1","CNN Breaking News","Dec 29, 2013","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","83","817","138","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Michael Schumacher in critical condition after skiing accident","","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","83","817","138","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","Retired Formula One driver Michael Schumacher is in critical condition after a skiing accident in the French Alps Sunday.","","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","83","817","138","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","cnn.com","","Formula 1 champion Michael Schumacher injured in ski accident, French media report.","83","817","138","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","https://pbs.twimg.com/card_img/1335906014516928512/tJwDI7wc?format=jpg&name=small","http://t.co/utbmTH82NV?amp=1","1"
"1","CNN Breaking News","Dec 29, 2013","More than 1.1 million people enrolled in Obamacare between October 1 and December 24, government says.","95","328","155","","","","1"
"1","CNN Breaking News","Dec 29, 2013","Report: 18 die as second bomb attack in 2 months strikes Russian city.","42","427","134","","","","1"
"1","CNN Breaking News","Dec 29, 2013","Report by The New York Times casts doubt on al Qaeda involvement in Benghazi.","53","294","162","","","","1"
"1","CNN Breaking News","Dec 29, 2013","Chinese icebreaker that got stuck in ice while coming to the aid of a research ship has turned back.","35","212","78","","","","1"
"1","CNN Breaking News","Dec 29, 2013","In a message to Pope Francis, Syrian President al-Assad says he's ready for peace talks.","69","594","278","","","","1"
"1","CNN Breaking News","Dec 29, 2013","500 Chinese lawmakers reportedly forced to quit over election fraud.","48","283","105","","","","1"
"1","CNN Breaking News","Dec 29, 2013","Landscaper rakes in $1 million after finding lottery ticket in pile of leaves.","153","784","531","","","","1"
"1","CNN Breaking News","Dec 28, 2013","Manhunt on for bank robbery suspect who killed one cop and wounded another.","70","466","165","https://pbs.twimg.com/media/BcnEvZ0CAAAwVUy?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 28, 2013","Israel says it will release 26 Palestinian prisoners over next two days.","36","278","130","","","","1"
"1","CNN Breaking News","Dec 28, 2013","Secretary of State John Kerry will travel to Middle East next week for peace talks, State Department official says.","54","241","115","","","","1"
"1","CNN Breaking News","Dec 28, 2013","5.8-magnitude earthquake hits off coast of Turkey, U.S. Geological Survey reports.","23","449","96","","","","1"
"1","CNN Breaking News","Dec 28, 2013","Airstrike in Syrian city of Aleppo kills at least 20, Syrian opposition group says.","16","100","65","","","","1"
"1","CNN Breaking News","Dec 28, 2013","4 U.S. military personnel held in Libya were released, says Pentagon official.","22","161","124","","","","1"
"1","CNN Breaking News","Dec 28, 2013","4 U.S. military personnel detained in Libya, senior Pentagon official says.","20","168","65","","","","1"
"1","CNN Breaking News","Dec 28, 2013","#ItPaysToBeHonest","195","1K","887","","","","1"
"1","CNN Breaking News","Dec 28, 2013","Family seeks to move girl, brain-dead since tonsillectomy, to another facility.","50","243","117","","","","1"
"1","CNN Breaking News","Dec 27, 2013","72 peacekeepers arrive in South Sudan capital, United Nations says.","19","157","59","","","","1"
"1","CNN Breaking News","Dec 27, 2013","#DuckDynasty","134","299","186","","","","1"
"1","CNN Breaking News","Dec 27, 2013","A&E says it will resume filming ""Duck Dynasty"" with ""entire Robertson family.”","247","1K","633","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Newtown school shooting final report is released.","16","283","186","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Dow's run of 7 straight gains and S&P's 5-session winning streak end with modest losses.","7","124","45","","","","1"
"1","CNN Breaking News","Dec 27, 2013","This is awkward. Chinese icebreaker gets stuck en route to stranded ship near Antarctica.","107","668","326","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Backers of Egypt's Muslim Brotherhood battle police; 3 dead, many hurt.","23","195","72","","","","1"
"1","CNN Breaking News","Dec 27, 2013","South Sudan's neighbors threaten to step in to end fighting","12","85","53","","","","1"
"1","CNN Breaking News","Dec 27, 2013","NSA gets win in court over bulk data collection.","65","164","71","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Death toll in Beirut car bombing now at 6, state news says. More than 70 hurt.","25","288","108","","","","1"
"1","CNN Breaking News","Dec 27, 2013","ISAF: Suicide attack kills 3 coalition troops in Kabul on Friday.","8","122","45","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Friday, according to the official Lebanese news agency, NAA. No details yet on injured or dead.","6","286","54","","","","1"
"1","CNN Breaking News","Dec 27, 2013","A Japanese governor has approved a measure to allow for the relocation of a controversial U.S. military base on Okinawa.","21","299","119","","","","1"
"1","CNN Breaking News","Dec 27, 2013","First U.S. priest imprisoned for covering up abuse has his conviction overturned.","69","342","191","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Friday, according to the official Lebanese news agency, NAA. No details yet on injured or dead.","6","286","54","","","","1"
"1","CNN Breaking News","Dec 27, 2013","A Japanese governor has approved a measure to allow for the relocation of a controversial U.S. military base on Okinawa.","21","299","119","","","","1"
"1","CNN Breaking News","Dec 27, 2013","First U.S. priest imprisoned for covering up abuse has his conviction overturned.","69","342","191","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Carnivorous fish hurt 70 people at a beach on the Parana River in Argentina.","145","558","321","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Native Americans sue 'Out of the Furnace' filmmakers.","30","150","104","","","","1"
"1","CNN Breaking News","Dec 27, 2013","Man dressed as a woman gets past airport's $100 million security system.","163","728","353","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Utah will appeal ruling allowing same-sex marriage to U.S. Supreme Court.","67","284","100","","","","1"
"1","CNN Breaking News","Dec 26, 2013","U.S. sending missiles, drones to help Iraq fight al Qaeda.","121","342","118","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Dow hits 50th record-high close of 2013; S&P closes at record high; Nasdaq at 13-year high.","24","208","123","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Jeffrey Ian Pollack, ""Fresh Prince of Bel-Air"" producer, dead at 54.","64","615","162","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Man accused of killing TSA agent at LAX airport pleads not guilty to 11 federal charges.","25","258","72","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Feds charge Texas man with hate crime over alleged ""knockout"" assault.","64","307","188","","","","1"
"1","CNN Breaking News","Dec 26, 2013","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","86","257","162","","","","1"
"1","CNNPolitics - Political News, Analysis and Opinion","","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","86","257","162","","","","1"
"1","Politics at CNN has news, opinion and analysis of American and global politics Find news and video about elections, the White House, the U.N and much more.","","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","86","257","162","","","","1"
"1","cnn.com","","CNN poll: Republicans have a 49%-44% edge over Democrats in a generic pre-midterm ballot.","86","257","162","","","","1"
"1","CNN Breaking News","Dec 26, 2013","is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","101","556","312","","","","1"
"1","CNNPolitics - Political News, Analysis and Opinion","","is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","101","556","312","","","","1"
"1","Politics at CNN has news, opinion and analysis of American and global politics Find news and video about elections, the White House, the U.N and much more.","","is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","101","556","312","","","","1"
"1","cnn.com","","is worst ever. Three-quarters say it's a ""do-nothing"" Congress.","101","556","312","","","","1"
"1","CNN Breaking News","Dec 26, 2013","A prominent Ukrainian activist and journalist was beaten on Christmas by a group of men who dragged her from her car","36","380","154","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Wife of blogger Raif Badawi clarifies that judge in Saudi Arabia recommends Badawi face apostasy charge.","35","224","141","","","","1"
"1","CNN Breaking News","Dec 26, 2013","Saudi Arabian blogger imprisoned under cybercrime law gets death penalty, says wife.","70","504","157","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Iran media: Lawmakers draft bill to enrich uranium up to 60% if new sanctions are imposed.","52","303","132","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Egypt's interim Cabinet labels Muslim Brotherhood a terrorist group.","52","281","143","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Las Vegas cabbie finds $300,000 in backseat, returns it to poker player.","144","618","338","","","","1"
"1","CNN Breaking News","Dec 25, 2013","McDonald's takes down employee website that came out against fast-food burgers.","35","333","197","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Tens of thousands in U.S., Canada without power days after ice storm.","26","255","91","","","","1"
"1","CNN Breaking News","Dec 25, 2013","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","37","279","107","","","","1"
"1","17 migrants die when their boat capsizes at Turks and Caicos","","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","37","279","107","","","","1"
"1","At least 17 people died and about 55 others were rescued after a boat capsizes near the Turks and Caicos Islands. 33 of rescued will be repatriated to Haiti.","","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","37","279","107","","","","1"
"1","cnn.com","","18 people killed when boat capsizes in Caribbean, Turks and Caicos government says.","37","279","107","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Laney Brown, 8-year-old girl whose wish inspired mass Christmas carol celebration, dies.","132","656","308","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Third Turkish Cabinet minister resigns in wake of anti-corruption sting.","21","256","105","","","","1"
"1","CNN Breaking News","Dec 25, 2013","U.S. Embassy in Kabul attacked; no injuries, embassy says.","22","232","71","","","","1"
"1","CNN Breaking News","Dec 25, 2013","18 dead in Baghdad car bombs outside church, at outdoor market, police say.","36","171","63","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Two ministers in government of Turkish Prime Minister Recep Tayyip Erdogan resign in light of anti-corruption sting","6","249","44","","","","1"
"1","CNN Breaking News","Dec 25, 2013","On Christmas Eve, a volunteer firefighter rushes to site of car crash only to find his own daughter dying in wreckage","230","1.3K","616","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Ex-New York Gov. Eliot Spitzer, wife are splitting up","91","187","96","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Kanye West sued by former child star singer over use of song.","86","428","257","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Strangers from India to Jamaica spreading man's ashes after mom's plea on Facebook.","13","159","136","","","","1"
"1","CNN Breaking News","Dec 25, 2013","Colorado issues first retail marijuana licenses.","80","778","525","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Pope Francis celebrates first Midnight Mass. Watch now on CNN.","29","374","251","","","","1"
"1","CNN Breaking News","Dec 24, 2013","'Bang' of display case hitting the floor spooks shoppers, locks down mall.","47","150","91","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Judge says tonsillectomy patient, 13, is brain dead and that life support can end.","83","282","188","","","","1"
"1","CNN Breaking News","Dec 24, 2013","But a man dressed as the Grinch continues the toy giveaway. ""And his heart grew 3 sizes that day.""","24","372","188","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Man dressed as Santa delivering gifts shot with a pellet gun ...","84","458","171","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Pope at Christmas Eve Mass: ""Do not be afraid,"" God has given us ""a light in our darkness.""","51","936","668","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Three 6 Mafia rapper Lord Infamous dies at age 40.","218","1.2K","325","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Security Council OKs 5,500 more troops, 400 police officers for South Sudan.","43","290","102","","","","1"
"1","CNN Breaking News","Dec 24, 2013","New ammonia pump in place, astronauts return to International Space Station.","18","166","117","","","","1"
"1","CNN Breaking News","Dec 24, 2013","FBI says it nabbed suspect in robberies of 20 East Coast banks.","23","116","122","","","","1"
"1","CNN Breaking News","Dec 24, 2013","4-year-old girl killed by Israeli airstrike in Gaza, Hamas sources say.","91","383","125","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Abuses growing in South Sudan conflict, U.N. says.","14","111","76","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Gaza sniper kills Israeli near border, Israeli military says.","27","106","59","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Spacewalk to repair part of International Space Station's cooling system begins.","11","138","94","","","","1"
"1","CNN Breaking News","Dec 24, 2013","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","CNN Poll: Pope's approval rating sky-high","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","By Daniel Burke, CNN Belief Blog Co-Editor [twitter-follow screen_name='BurkeCNN'] (CNN) -- As Pope Francis prepares to celebrate his first Christmas at the Vatican, Americans' opinions of the...","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","religion.blogs.cnn.com","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Iraqi defense minister unhurt as convoy hits roadside bomb","8","55","30","","","","1"
"1","CNN Breaking News","Dec 24, 2013","#NSA","35","205","151","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Pharmacy at center of last year's big meningitis outbreak agrees to create $100 million fund to compensate victims.","15","175","108","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Pope at Christmas Eve Mass: ""Do not be afraid,"" God has given us ""a light in our darkness.""","51","936","668","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Three 6 Mafia rapper Lord Infamous dies at age 40.","218","1.2K","325","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Security Council OKs 5,500 more troops, 400 police officers for South Sudan.","43","290","102","","","","1"
"1","CNN Breaking News","Dec 24, 2013","New ammonia pump in place, astronauts return to International Space Station.","18","166","117","","","","1"
"1","CNN Breaking News","Dec 24, 2013","FBI says it nabbed suspect in robberies of 20 East Coast banks.","23","116","122","","","","1"
"1","CNN Breaking News","Dec 24, 2013","4-year-old girl killed by Israeli airstrike in Gaza, Hamas sources say.","91","383","125","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Abuses growing in South Sudan conflict, U.N. says.","14","111","76","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Gaza sniper kills Israeli near border, Israeli military says.","27","106","59","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Spacewalk to repair part of International Space Station's cooling system begins.","11","138","94","","","","1"
"1","CNN Breaking News","Dec 24, 2013","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","CNN Poll: Pope's approval rating sky-high","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","By Daniel Burke, CNN Belief Blog Co-Editor [twitter-follow screen_name='BurkeCNN'] (CNN) -- As Pope Francis prepares to celebrate his first Christmas at the Vatican, Americans' opinions of the...","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","religion.blogs.cnn.com","","CNN Poll: Pope's approval ratings are sky-high","71","338","312","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Iraqi defense minister unhurt as convoy hits roadside bomb","8","55","30","","","","1"
"1","CNN Breaking News","Dec 24, 2013","#NSA","35","205","151","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Pharmacy at center of last year's big meningitis outbreak agrees to create $100 million fund to compensate victims.","15","175","108","","","","1"
"1","CNN Breaking News","Dec 24, 2013","Egyptian media: Two blasts at government building kill at least 14, injure 130.","25","279","73","","","","1"
"1","CNN Breaking News","Dec 23, 2013","White House condemns ""indiscriminate"" bombing of civilians by Syrian government forces.","59","223","64","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Egypt state-run media: Witnesses hear loud explosion at government building in Mansoura.","9","121","38","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Mikhail Kalashnikov, inventor of AK-47, dead at 94, Kremlin confirms.","87","1K","245","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Utah judge denies stay on same-sex marriages.","19","142","100","","","","1"
"1","CNN Breaking News","Dec 23, 2013","U.S. Marines poised to enter South Sudan, military officials tell","57","318","105","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Hundreds killed in week of punishing air assaults in Aleppo, Syria, opposition group says.","22","227","71","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Rebels seize capital of key oil-producing state in South Sudan,","29","265","78","","","","1"
"1","CNN Breaking News","Dec 23, 2013","American jailed in UAE sentenced to year in prison for parody video.","37","194","71","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Imprisoned Pussy Riot band members freed under Russian amnesty.","37","361","188","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Edgar M. Bronfman Sr., ex-Seagram CEO, head of World Jewish Congress, dies.","23","215","124","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Syrian doctor: 'I lost count of the amputations' after assaults on Aleppo.","14","304","66","","","","1"
"1","CNN Breaking News","Dec 23, 2013","Al Qaeda: We're sorry about attack.","251","660","303","","","","1"
"1","CNN Breaking News","Dec 22, 2013","7 dead as unusual weather sweeps U.S.","34","274","133","","","","1"
"1","CNN Breaking News","Dec 22, 2013","State Dept.: All Americans who presented themselves have been evacuated from Bor, South Sudan, amid deadly violence.","17","263","97","","","","1"
"1","CNN Breaking News","Dec 22, 2013","U.N. moves noncritical staff out of South Sudan capital, as violence spreads.","17","218","74","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Thousands of carolers respond to dying girl's wish.","106","627","365","","","","1"
"1","CNN Breaking News","Dec 22, 2013","PR exec who parted ways with employer after AIDS tweet: ""I am ashamed.""","149","467","281","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Bomb on bus being checked by Israeli disposal expert explodes. Technician shaken; no passengers on bus.","16","174","81","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Celebrity chef Nigella Lawson faces drug investigation.","44","221","86","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Dwyane Wade: ""She said YES!!!""","276","612","584","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Hospital: Claire Davis, 17, shot at Arapahoe High on December 13, has died.","338","996","264","","","","1"
"1","CNN Breaking News","Dec 22, 2013","Heroin bust nets 1,200 packets of “Obama Care”.","193","1.5K","686","https://pbs.twimg.com/media/BcDHM8ZCcAADC-U?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 21, 2013","Tom Cruise settles defamation lawsuit against tabloid publisher.","18","83","59","","","","1"
"1","CNN Breaking News","Dec 21, 2013","U.S. military looking for another chance to evacuate Americans in South Sudan.","18","190","82","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Media company IAC has ""parted ways"" with PR exec whose tweet about AIDS in Africa went viral.","102","652","168","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Chinese buyer of vineyard feared dead along with others in helicopter crash in France.","24","206","115","","","","1"
"1","CNN Breaking News","Dec 21, 2013","PR exec's Twitter account deleted after her AIDS tweet 'heard round the world.'","160","575","381","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Update: 4 U.S. service members injured when gunfire hit their aircraft in South Sudan.","26","166","91","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Gunfire in South Sudan injures at least 3 U.S. service members, Pentagon says.","15","103","64","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Uganda gays may face life in prison under new bill:","122","371","169","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Mom arrested after child vanishes:","34","116","107","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Traveling for the holidays? Expect weather-related delays in air travel hubs and larger markets.","16","93","91","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Girl brain dead after tonsillectomy can stay on life support, judge says.","87","231","161","","","","1"
"1","CNN Breaking News","Dec 21, 2013","Widow on those who killed her husband in Benghazi: ""I do love them and I forgive them.""","79","518","294","https://pbs.twimg.com/media/Bb97LKvCQAAReOz?format=jpg&name=small","","","1"
"1","CNN Breaking News","Dec 20, 2013","Target offers 10% discount -- to all shoppers -- after credit card breach.","176","744","276","","","","1"
"1","Target offers 10% discount after credit card hack","","Target offers 10% discount -- to all shoppers -- after credit card breach.","176","744","276","","","","1"
"1","A day after Target said card data from 40 million shoppers may have been breached, the retailer gives details about what information was hacked and offers a 10% discount to customers.","","Target offers 10% discount -- to all shoppers -- after credit card breach.","176","744","276","","","","1"
"1","money.cnn.com","","Target offers 10% discount -- to all shoppers -- after credit card breach.","176","744","276","","","","1"
"1","CNN Breaking News","Dec 20, 2013","Federal judge rules Utah's same-sex marriage ban unconstitutional.","78","666","441","","","","1"
"1","CNN Breaking News","Dec 20, 2013","Obama called health care reforms a ""good"" product. ""You still have 2 million who signed up.""","54","57","55","","","","1"
"1","CNN Breaking News","Dec 20, 2013","Obama: ""My New Year's resolution is to be nicer to the White House press corps.""","50","140","129","","","","1"
"1","CNN Breaking News","Dec 20, 2013","Obama says he won't use the nation's debt limit as negotiating tool with Congress.","22","55","32","","","","1"
