"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","CNN Breaking News","Jun 27, 2017","White House warns Syria it would pay a heavy price for chemical attack, after US identifies “potential preparations”","187","238","319","https://pbs.twimg.com/media/DDTEJY7WsAA7a7T?format=jpg&name=360x360","","","1"
"1","CNN Breaking News","Jun 27, 2017","Federal judge temporarily blocks the deportation of any Iraqi nationals in the United States.","105","230","509","https://pbs.twimg.com/media/DDS6NrwXcAIajTI?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","312","562","433","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","22 million fewer Americans insured under Senate GOP bill","","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","312","562","433","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","The Congressional Budget Office issues its much-anticipated report on the Senate health care plan.","","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","312","562","433","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","money.cnn.com","","Senate GOP health care bill would leave 22M fewer Americans with health insurance by 2026 than Obamacare, CBO says","312","562","433","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://pbs.twimg.com/card_img/1333902692951994372/QZlFXluq?format=jpg&name=small","https://t.co/7LdoYcZ9Ey?amp=1","1"
"1","CNN Breaking News","Jun 26, 2017","Court orders that Salvador Dali's remains be exhumed after woman who claims to be his child filed paternity claim","71","313","334","https://pbs.twimg.com/media/DDQ9n9WXUAAi1y2?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Russia envoy at center of a firestorm over his encounters with associates of President Trump is leaving the US","149","173","228","https://pbs.twimg.com/media/DDQjkKQXkAALHQt?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Man found guilty of second-degree murder in killing of 2-year-old Bella Bond","47","102","235","https://pbs.twimg.com/media/DDQamGpXgAAPJSZ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Supreme Court rules a Missouri policy that excluded a church-run preschool from a grant program is unconstitutional","43","165","311","https://pbs.twimg.com/media/DDQaRcqWAAAN9me?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Supreme Court allows parts of President Trump's travel ban to go into effect and will hear oral arguments this fall","193","410","449","https://pbs.twimg.com/media/DDQUL-mXYAEZRxy?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Supreme Court to hear case involving baker who refused to make wedding cake for same-sex couple","140","233","378","https://pbs.twimg.com/media/DDQJBMCXkAAWARm?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Philando Castile's family to get $3M settlement from Minnesota city after acquittal of officer who fatally shot him","212","583","663","https://pbs.twimg.com/media/DDP90HBXYAE_WDr?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Embattled UK Prime Minister secures a governing majority in a deal with a political party from Northern Ireland.","55","115","204","https://pbs.twimg.com/media/DDPdJcGWAAAqFrz?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","7 people are dead after falling from a cable car during strong winds in the Indian-administered portion of Kashmir.","37","136","167","https://pbs.twimg.com/media/DDPJt0xXcAAtd9r?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","Takata files for bankruptcy after failing to recover from its defective exploding airbags crisis.","50","223","248","https://pbs.twimg.com/media/DDNhHV_XUAAkJma?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 26, 2017","At least 9 are dead after a tourist boat carrying 150 people sank in northwest Colombia, authorities say.","39","181","197","https://pbs.twimg.com/media/DDNNLhpXgAEZ59i?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 25, 2017","At least 24 dead, 109 missing as a desperate search continues after the landslide in China's Sichuan Province.","28","220","230","https://pbs.twimg.com/media/DDJbibSXkAAHA-y?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 25, 2017","At least 120 people were killed and 130 others injured when an oil tanker truck exploded in Pakistan, official says.","51","486","335","https://pbs.twimg.com/media/DDJIDlyXkAAc3x8?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 25, 2017","Chinese Pres. Xi Jinping will visit Hong Kong for 20th anniversary of city's handover to Beijing, state media says","38","93","204","https://pbs.twimg.com/media/DDIq5CjXUAAL9w_?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 25, 2017","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","308","398","919","","","","1"
"1","Nebraska Democrat fired for saying he was 'glad' Rep. Scalise was shot","","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","308","398","919","","","","1"
"1","A member of the Nebraska Democratic Party was fired Thursday morning after an audio recording of him surfaced on YouTube saying he was ""glad"" House Majority Whip Steve Scalise was shot at a congres...","","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","308","398","919","","","","1"
"1","cnn.com","","Member of the Nebraska Dem Party fired after recording of him saying he was ""glad"" Rep. Scalise was shot surfaces","308","398","919","","","","1"
"1","CNN Breaking News","Jun 24, 2017","Judge orders Ivanka Trump must answer questions in shoe design lawsuit","309","513","1.4K","https://pbs.twimg.com/media/DDHylLuXsAANdHx?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Mother arrested after leaving her children in a hot car as punishment, sheriff's office says. Both children are dead","382","778","544","https://pbs.twimg.com/media/DDHwhIJXkAAO0pl?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Israel launches strikes on Syrian military positions in response to projectiles fired into Israel, IDF says","109","341","466","https://pbs.twimg.com/media/DDHGFnRXcAAx8cw?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","The UK Parliament's computer system has been hit by a cyberattack","79","421","380","https://pbs.twimg.com/media/DDGrnfBXcAEebNr?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Eighteen large wildfires are burning in the Southwest, a region already gripped by a deadly heatwave","50","288","302","https://pbs.twimg.com/media/DDGmtI0XgAAdN7m?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","French journalist Véronique Robert becomes the third journalist to die after mine blast in Mosul, Iraq","60","281","291","https://pbs.twimg.com/media/DDGIdG4XUAAykoj?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","China's President orders ""all-out efforts"" to save more than 120 people missing in landslide","39","218","359","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://t.co/dLxmagNS38?amp=1","1"
"1","China landslide: 15 bodies found, 118 missing","","China's President orders ""all-out efforts"" to save more than 120 people missing in landslide","39","218","359","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://t.co/dLxmagNS38?amp=1","1"
"1","At least 15 bodies have been found and 118 people are missing after a landslide in Sichuan province in southwestern China, state news outlets reported Sunday.","","China's President orders ""all-out efforts"" to save more than 120 people missing in landslide","39","218","359","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://t.co/dLxmagNS38?amp=1","1"
"1","cnn.com","","China's President orders ""all-out efforts"" to save more than 120 people missing in landslide","39","218","359","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://pbs.twimg.com/card_img/1334588028694749186/JZOKrQmS?format=jpg&name=small","https://t.co/dLxmagNS38?amp=1","1"
"1","CNN Breaking News","Jun 24, 2017","Man arrested on suspicion of murder months after his 5-year-old son went missing.","36","115","204","https://pbs.twimg.com/media/DDFZGX-XkAABhc4?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Turkey cuts theory of evolution from its high school curriculum in a move to eliminate ""controversial"" topics.","311","691","598","https://pbs.twimg.com/media/DDD4ud4XUAAN84b?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Air Force Thunderbirds F-16D flips over on landing, sends two of the aerobatic team to the hospital, commander says","62","186","268","https://pbs.twimg.com/media/DDDQ6PaXkActDkT?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Federal agencies investigating SeaWorld for matters related to CNN's ""Blackfish"" documentary, company says","79","424","857","https://pbs.twimg.com/media/DDDI46gWAAMg9K6?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 24, 2017","Prosecutors ask to reinstate Aaron Hernandez' murder conviction despite the NFL player's suicide","101","145","316","https://pbs.twimg.com/media/DDDAc4eXcAAnVBv?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Silicon Valley investor Justin Caldbeck steps aside from his firm after sexual harassment allegations","33","73","101","https://pbs.twimg.com/media/DDCOUSfXoAEVRZJ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","First on CNN: House defense bill would boost spending on fighter jets and ships","96","127","260","https://pbs.twimg.com/media/DDCNscpXkAIFTAH?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Rep. Steve Scalise is out of the ICU, as is fellow shooting victim Matt Mika, hospitals say","67","130","698","https://pbs.twimg.com/media/DDCNPBUWAAEz7d7?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Hundreds of households in other London towers evacuated out of safety concerns after Grenfell fire, official says","25","111","190","https://pbs.twimg.com/media/DDCKu5aWAAAheaJ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Dean Heller becomes the fifth Republican senator to say he won't back a health care bill","228","1.1K","3.3K","https://pbs.twimg.com/media/DDB2H1qXcAAZqpt?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","25","103","264","","","","1"
"1","SpaceX kicks off rocket launch double feature","","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","25","103","264","","","","1"
"1","Grab your popcorn. Coming up this weekend: A rocket launch double feature","","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","25","103","264","","","","1"
"1","money.cnn.com","","SpaceX launches a rocket, only the second time it's tried to put a used rocket booster back into space","25","103","264","","","","1"
"1","CNN Breaking News","Jun 23, 2017","Second mistrial for former Univ. of Cincinnati officer Ray Tensing in fatal shooting of black man in traffic stop","89","200","138","https://pbs.twimg.com/media/DDBqwyiV0AIcBFc?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Bill Cosby juror tells CNN the panel deadlocked because of confusion over the way the charges were written","67","135","157","https://pbs.twimg.com/media/DDBo-GoVYAIMHoQ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","President Trump signs bill giving Department of Veterans Affairs more power to fire failed employees","140","170","350","https://pbs.twimg.com/media/DDBbQoGW0AAmIOQ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Sears Holdings is closing an additional 20 money-losing stores. The move includes 18 Sears stores and two Kmarts","78","212","187","https://pbs.twimg.com/media/DDA6QA_WsAA5w9T?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","London police charge Darren Osborne with terrorism-related murder in Monday's attack near a mosque","42","207","348","https://pbs.twimg.com/media/DDAWfz8W0AASq5-?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","London police consider manslaughter charges in last week's deadly Grenfell Tower fire that killed at least 79","42","225","486","https://pbs.twimg.com/media/DDAEvC5XUAIUXkA?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Qatar told to close Al Jazeera and reduce Iran ties in stern list of demands from other Arab states","71","285","300","","","","1"
"1","Arab states issue list of demands to Qatar","","Qatar told to close Al Jazeera and reduce Iran ties in stern list of demands from other Arab states","71","285","300","","","","1"
"1","Four Arab states that have boycotted Qatar have handed the country a list of 13 demands, including some that are likely to infuriate Doha and exacerbate the crisis, a report says.","","Qatar told to close Al Jazeera and reduce Iran ties in stern list of demands from other Arab states","71","285","300","","","","1"
"1","cnn.com","","Qatar told to close Al Jazeera and reduce Iran ties in stern list of demands from other Arab states","71","285","300","","","","1"
"1","CNN Breaking News","Jun 23, 2017","North Korea's state media says the death of US student Otto Warmbier after 17 months detention there is a ""mystery.""","80","142","205","https://pbs.twimg.com/media/DC_115GXsAA59Ve?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Seattle Police release more recordings from the deadly shooting of Charleena Lyles, who was pregnant.","58","158","177","https://pbs.twimg.com/media/DC_rK3wXUAAwQEt?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Russian warships fired 6 missiles on ISIS targets in Syria on Friday, according to state media.","64","189","284","https://pbs.twimg.com/media/DC_ILvnXkAAwTCv?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","Group of Democrats meet to brainstorm whether there's a way to force House Minority Leader Nancy Pelosi out","280","268","476","https://pbs.twimg.com/media/DC9nijNXoAA6t5L?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 23, 2017","76ers select Washington guard Markelle Fultz No. 1 overall in NBA Draft","68","129","416","https://pbs.twimg.com/media/DC9toESXUAYTN9u?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Former government employee charged with sharing secrets with a Chinese agent","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","Former government worker charged with giving top-secret info to China","","Former government employee charged with sharing secrets with a Chinese agent","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","The Justice Department announced Thursday that it had arrested and charged a former US government employee for sharing top-secret information with the Chinese.","","Former government employee charged with sharing secrets with a Chinese agent","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","cnn.com","","Former government employee charged with sharing secrets with a Chinese agent","82","226","269","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://pbs.twimg.com/card_img/1334057961442877446/vhQ7kFKR?format=jpg&name=small","https://t.co/QrB1efUfd7?amp=1","1"
"1","CNN Breaking News","Jun 22, 2017","Yellowstone's grizzly bear population taken off the endangered species list, but not everyone is celebrating","64","216","496","https://pbs.twimg.com/media/DC9kwjfXoAA3aw-?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Marines will ""temporarily suspend"" flight operations for 14 F-35B fighters due to software issues","80","181","200","https://pbs.twimg.com/media/DC9fLrxWsAAIKpu?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","FIRST ON CNN: House intel panel to interview Clinton campaign chief John Podesta next week, sources say","235","407","538","https://pbs.twimg.com/media/DC9SoVNXYAAqaKT?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Bill Cosby to hold a series of town halls to educate youth on sexual assault, publicists say","619","1K","291","https://pbs.twimg.com/media/DC9GZHxXYAAx4Oh?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Wall Street banks are strong enough to shield Americans from another financial crisis, Fed stress tests determine","73","143","168","https://pbs.twimg.com/media/DC9CWt_XYAAkveC?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Cosby juror says jury was close to evenly split, conflicting with another juror's account reporting only 2 holdouts","100","95","171","https://pbs.twimg.com/media/DC8_nNgXoAA4vCA?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Manson family member Patricia Krenwinkle, now 69, denied parole a 14th time","135","306","752","https://pbs.twimg.com/media/DC8-ZzoW0AQANgT?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","HBO host John Oliver sued by coal CEO for ""character assassination"" after scathing comedy segment","308","703","1.1K","https://pbs.twimg.com/media/DC86Sw1XoAAEKCu?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Suspect Amor Ftouhi charged in the stabbing of a police officer at a Michigan airport Wednesday, officials say","30","51","116","https://pbs.twimg.com/media/DC86HtJWsAQLi0T?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Suspect in stabbing of cop in Michigan airport tried to buy gun, but was denied because he's Canadian, official says","108","262","361","https://pbs.twimg.com/media/DC8ijvsWAAQTJZZ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Man who fired rifle inside DC pizzeria tied to false story about child sex slavery is sentenced to 4 years in prison","98","237","480","https://pbs.twimg.com/media/DC8d832XkAIAvSd?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","3 Republican senators to publicly oppose health care proposal, party source says. That endangers its passage","181","405","1K","https://pbs.twimg.com/media/DC8V5VYXcAYQLCo?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Here's the full text of the Senate's closely guarded health care bill.","116","243","189","https://pbs.twimg.com/media/DC7vGNEXUAAfuzC?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Two holdouts blocked the jury in Bill Cosby's assault trial from convicting the comedian, report says","71","130","142","https://pbs.twimg.com/media/DC7sdqRXoAAW_gZ?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Magnitude 6.8 earthquake strikes off Guatemala's Pacific coast, USGS reports","43","483","311","https://pbs.twimg.com/media/DC7ak8PXcAA7xCi?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","294","611","697","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","Intel chiefs tell investigators Trump suggested they refute collusion with Russians","","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","294","611","697","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","Two of the nation's top intelligence officials told Special Counsel Robert Mueller's team and Senate investigators, in separate meetings last week, that President Donald Trump suggested they say...","","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","294","611","697","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","cnn.com","","Intel officials told investigators Trump suggested they say there was no collusion with Russia, sources say","294","611","697","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://pbs.twimg.com/card_img/1334342923769483264/u0yiJVGz?format=jpg&name=small","https://t.co/Yutt0VQOGK?amp=1","1"
"1","CNN Breaking News","Jun 22, 2017","Britain's Prince Harry says he doesn't think any members of the royal family want to be king or queen.","142","383","661","https://pbs.twimg.com/media/DC6pErsXcAImRjT?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Tropical Storm Cindy made landfall in southwestern Louisiana, bringing heavy rain and gusty winds to the area.","27","110","172","https://pbs.twimg.com/media/DC6nU_UXsAAddR2?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Taliban releases video purporting to show a US and an Australian citizen who were kidnapped in Afghanistan last year","48","127","159","https://pbs.twimg.com/media/DC5vR1HWAAAQGg3?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Judge in the Bill Cosby trial released names of the jurors and alternates but will keep deliberations confidential.","61","107","181","https://pbs.twimg.com/media/DC5kVOtXkAIHC-N?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 22, 2017","Hundreds of people turn out to a funeral prayer service for Muslim teen, brutally attacked and killed Sunday","302","702","1.6K","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://t.co/uRQTEArxGR?amp=1","1"
"1","At slain Muslim teen's funeral, mourners say 'it could have been me'","","Hundreds of people turn out to a funeral prayer service for Muslim teen, brutally attacked and killed Sunday","302","702","1.6K","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://t.co/uRQTEArxGR?amp=1","1"
"1","Hundreds of people turned out to the afternoon funeral prayer service for slain Mulsim teen Nabra Hassanen, who was brutally attacked and killed with a baseball bat early Sunday.","","Hundreds of people turn out to a funeral prayer service for Muslim teen, brutally attacked and killed Sunday","302","702","1.6K","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://t.co/uRQTEArxGR?amp=1","1"
"1","cnn.com","","Hundreds of people turn out to a funeral prayer service for Muslim teen, brutally attacked and killed Sunday","302","702","1.6K","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://pbs.twimg.com/card_img/1334444341503389698/qc2qg4Um?format=jpg&name=small","https://t.co/uRQTEArxGR?amp=1","1"
"1","CNN Breaking News","Jun 21, 2017","Amor Ftouhi yelled “Allahu akbar” and stabbed an officer in the neck at the Flint, Michigan, airport, FBI agent says","123","315","316","https://pbs.twimg.com/media/DC4YyXDW0AIlw5N?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 21, 2017","FBI says it is investigating the stabbing of a police officer at a Flint, Michigan, airport ""as act of terrorism.""","78","161","189","https://pbs.twimg.com/media/DC4HTKQXsAAIdEe?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 21, 2017","Former Wisconsin officer who fatally shot Sylville Smith and sparked days of unrest acquitted on all charges","148","571","343","https://pbs.twimg.com/media/DC3oL14XgAAlHMi?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 21, 2017","FBI investigating whether stabbing of police officer at Michigan airport was act of terrorism","93","154","185","https://pbs.twimg.com/media/DC3fsGYWsAAieLN?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 21, 2017","Death penalty sought against pair of Ga. inmates accused of killing 2 corrections officers during prison bus escape","75","112","419","https://pbs.twimg.com/media/DC3BT1-XYAAhnh0?format=jpg&name=small","","","1"
"1","CNN Breaking News","Jun 21, 2017","Police officer in critical condition after being stabbed in the neck at Flint, Michigan, airport, authorities say","95","402","276","","","","1"
"1","FBI investigating officer's stabbing at Flint airport as terrorism","","Police officer in critical condition after being stabbed in the neck at Flint, Michigan, airport, authorities say","95","402","276","","","","1"
"1","A Canadian man yelled ""Allahu akbar"" before he allegedly stabbed a police officer at the Flint, Michigan, airport in what the FBI is investigating as a terrorist act, officials said.","","Police officer in critical condition after being stabbed in the neck at Flint, Michigan, airport, authorities say","95","402","276","","","","1"
"1","cnn.com","","Police officer in critical condition after being stabbed in the neck at Flint, Michigan, airport, authorities say","95","402","276","","","","1"
"1","CNN Breaking News","Jun 21, 2017","Saudi Arabia's king deposed the sitting crown prince.","58","242","297","https://pbs.twimg.com/card_img/1334892847556931587/aqryNHZQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892847556931587/aqryNHZQ?format=jpg&name=small","https://t.co/7WxpCXFNfv?amp=1","1"
"1","Saudi Arabia's king replaces nephew with son as heir to throne","","Saudi Arabia's king deposed the sitting crown prince.","58","242","297","https://pbs.twimg.com/card_img/1334892847556931587/aqryNHZQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1334892847556931587/aqryNHZQ?format=jpg&name=small","https://t.co/7WxpCXFNfv?amp=1","1"
