"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Dec 30, 2015","43","198","183","https://pbs.twimg.com/media/CXe1YjCU0AAADvO?format=jpg&name=small","Prosecutor to say whether Cosby will be charged in case of alleged sex assault. LIVE soon: http://cnn.it/go","","","1"
"","CNN Breaking News","Dec 30, 2015","95","265","299","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"","Chicago police to get moreTasers - CNN","","95","265","299","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"","Chicago's mayor and police superintendent said that every officer who responds to service calls will have a Taser in the patrol car and officers will be properly trained to use them.","","95","265","299","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"","cnn.com","","95","265","299","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","Every Chicago police officer who responds to service calls will have a Taser, mayor to announce today.","https://pbs.twimg.com/card_img/1336603113843732481/TO8DPp30?format=jpg&name=small","https://t.co/0hjco6sf6x?amp=1","1"
"","CNN Breaking News","Dec 30, 2015","49","271","625","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","UK couple sentenced to life in prison for plotting terrorist attack.","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","https://t.co/SEOxLQ9STr?amp=1","1"
"","UK couple who plotted terror attack sentenced to prison - CNN","","49","271","625","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","UK couple sentenced to life in prison for plotting terrorist attack.","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","https://t.co/SEOxLQ9STr?amp=1","1"
"","A married couple convicted of plotting a suicide bombing to coincide with 10th anniversary of London transport attacks was sentenced to life in prison Wednesday.","","49","271","625","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","UK couple sentenced to life in prison for plotting terrorist attack.","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","https://t.co/SEOxLQ9STr?amp=1","1"
"","cnn.com","","49","271","625","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","UK couple sentenced to life in prison for plotting terrorist attack.","https://pbs.twimg.com/card_img/1335833926892478464/PxSML-fn?format=jpg&name=small","https://t.co/SEOxLQ9STr?amp=1","1"
"","CNN Breaking News","Dec 30, 2015","26","158","197","","4 Secret Service agents hospitalized after fatal car crash in New Hampshire yesterday evening, police say. http://cnn.com/politics","","","1"
"","CNN Breaking News","Dec 30, 2015","16","180","228","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","https://t.co/St2uD5RVbQ?amp=1","1"
"","Turkey arrests 2 in alleged New Year's attack plot in Ankara - CNN","","16","180","228","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","https://t.co/St2uD5RVbQ?amp=1","1"
"","Turkish authorities say they arrested two people Wednesday on suspicion of planning an attack in Turkey's capital on New Year's Eve.","","16","180","228","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","https://t.co/St2uD5RVbQ?amp=1","1"
"","cnn.com","","16","180","228","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","Turkey: 2 allegedly tied to ISIS arrested, suspected of planning New Year's Eve attacks in Ankara.","https://pbs.twimg.com/card_img/1335699213498241024/rEzWkEOM?format=jpg&name=small","https://t.co/St2uD5RVbQ?amp=1","1"
"","CNN Breaking News","Dec 30, 2015","45","869","615","","This year's El Niño could leave millions exposed to disease and hunger, Oxfam says. http://cnn.it/22ybcnP","","","1"
"","CNN Breaking News","Dec 29, 2015","13","285","154","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","U.S. Embassy in Dhaka, Bangladesh, warns of possible New Year's Eve attacks. http://cnn.it/1Oj7mZt.","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","https://t.co/xEfSndHYSp?amp=1","1"
"","U.S. warns of possible New Year's Eve attacks in Bangladesh - CNN","","13","285","154","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","U.S. Embassy in Dhaka, Bangladesh, warns of possible New Year's Eve attacks. http://cnn.it/1Oj7mZt.","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","https://t.co/xEfSndHYSp?amp=1","1"
"","The U.S. Embassy in Bangladesh's capital said it was warning U.S. citizens Tuesday that attacks against hotels and clubs are possible there in the next few days, perhaps in connection with New Year's...","","13","285","154","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","U.S. Embassy in Dhaka, Bangladesh, warns of possible New Year's Eve attacks. http://cnn.it/1Oj7mZt.","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","https://t.co/xEfSndHYSp?amp=1","1"
"","cnn.com","","13","285","154","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","U.S. Embassy in Dhaka, Bangladesh, warns of possible New Year's Eve attacks. http://cnn.it/1Oj7mZt.","https://pbs.twimg.com/card_img/1334249433807147011/Qx4KhsEn?format=jpg&name=small","https://t.co/xEfSndHYSp?amp=1","1"
"","CNN Breaking News","Dec 29, 2015","98","275","680","https://pbs.twimg.com/media/CXaArBdVAAEC82_?format=jpg&name=small","Texas prosecutor says she wants ""affluenza"" teen's case moved to adult court. http://cnn.it/1VnwxLO","","","1"
"","CNN Breaking News","Dec 29, 2015","43","146","125","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","Chicago police Officer Jason Van Dyke pleads not guilty to murder, misconduct charges in Laquan McDonald's death.","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","https://t.co/WhAeYn3K17?amp=1","1"
"","Laquan McDonald case: Chicago cop pleads not guilty - CNN","","43","146","125","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","Chicago police Officer Jason Van Dyke pleads not guilty to murder, misconduct charges in Laquan McDonald's death.","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","https://t.co/WhAeYn3K17?amp=1","1"
"","Chicago police officer Jason Van Dyke pleaded not guilty Tuesday to murder and misconduct charges in the shooting of 17-year-old Laquan McDonald.","","43","146","125","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","Chicago police Officer Jason Van Dyke pleads not guilty to murder, misconduct charges in Laquan McDonald's death.","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","https://t.co/WhAeYn3K17?amp=1","1"
"","cnn.com","","43","146","125","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","Chicago police Officer Jason Van Dyke pleads not guilty to murder, misconduct charges in Laquan McDonald's death.","https://pbs.twimg.com/card_img/1335833987474989056/A6zJ8_qI?format=jpg&name=small","https://t.co/WhAeYn3K17?amp=1","1"
"","CNN Breaking News","Dec 29, 2015","81","208","480","https://pbs.twimg.com/media/CXZ8TFwWYAAlaD_?format=png&name=small","Texas officials hold news conference on capture of ""affluenza"" teen and his mother. LIVE: http://cnn.it/go","","","1"
"","CNN Breaking News","Dec 29, 2015","23","194","412","","Charaffe al Mouadan, an ISIS leader purportedly in contact with Paris attacks ringleader, was killed in airstrike in Syria, coalition says.","","","1"
"","CNN Breaking News","Dec 29, 2015","28","278","284","https://pbs.twimg.com/media/CXZpFTsVAAEFZfD?format=jpg&name=small","Chicago officer charged with murder in Laquan McDonald's death to be arraigned this morning. http://cnn.it/1YPBJIA","","","1"
"","CNN Breaking News","Dec 29, 2015","16","181","123","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","https://t.co/nDCDSAzSu1?amp=1","1"
"","Pakistan explosion kills 26, Taliban claim reponsibility - CNN","","16","181","123","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","https://t.co/nDCDSAzSu1?amp=1","1"
"","At least 26 people were killed in a blast Tuesday in the northern Pakistani city of Mardan, police said. A faction of the Pakistani Taliban claimed responsibility.","","16","181","123","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","https://t.co/nDCDSAzSu1?amp=1","1"
"","cnn.com","","16","181","123","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","Blast kills at least 14 in northern Pakistani city of Mardan; a Pakistani Taliban faction claims responsibility.","https://pbs.twimg.com/card_img/1335833986711625728/it_21rrK?format=jpg&name=small","https://t.co/nDCDSAzSu1?amp=1","1"
"","CNN Breaking News","Dec 29, 2015","118","287","438","https://pbs.twimg.com/card_img/1335833989706289152/-Jodp4fB?format=jpg&name=small","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","https://pbs.twimg.com/card_img/1335833989706289152/-Jodp4fB?format=jpg&name=small","https://t.co/sETEy33U6F?amp=1","1"
"","Dissatisfaction, anger dominate year-end reviews of Washington - CNNPolitics","","118","287","438","https://pbs.twimg.com/card_img/1335833989706289152/-Jodp4fB?format=jpg&name=small","CNN/ORC poll: 75% of Americans say they are dissatisfied with the way the U.S. is being governed","https://pbs.twimg.com/card_img/1335833989706289152/-Jodp4fB?format=jpg&name=small","https://t.co/sETEy33U6F?amp=1","1"
